,F25,F67,F34,F102,F104,F108,F95,F109,F23,F79,F112,F113,F116,F117,F119,F110,F115,F41,F43,F42,F45,F44,F46,F128,F131,F37,F133,F134,F136,F83,F16,F3,F17,F6,F13,F15,category,1
240,1.0107813,-0.4306042,-0.83786464,-0.38216832,0.11099328,0.30309504,-0.75474274,1.5456235,0.296144,-0.28837857,-0.7547428,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.59179217,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,5.928928688235326e-05
241,1.0107813,-0.4306042,-0.83786464,-0.38216832,0.11099328,0.30309504,-0.75474274,1.5456235,0.296144,-0.28837857,-0.7547428,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.59179217,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,5.928928688235326e-05
242,1.0107813,-0.4306042,-0.83786464,-0.38216832,0.11099328,0.30309504,-0.75474274,1.5456235,0.296144,-0.28837857,-0.7547428,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.59179217,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,0.8786938,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,8.356626569158438e-05
243,1.0107813,-0.4306042,-0.83786464,-0.38216832,0.11099328,0.30309504,-0.75474274,-0.92094624,-0.08423652,-0.34930563,-0.7547428,-0.34951493,0.9609529,0.022696203,0.769874,0.02960668,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.59179217,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.003585665514742435
244,1.0107813,-0.4306042,-0.83786464,-0.38216832,0.11099328,0.30309504,-0.75474274,-0.92094624,-0.08423652,-0.34930563,-0.7547428,-0.34951493,0.9609529,0.022696203,0.769874,0.02960668,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.59179217,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.003585665514742435
245,1.0107813,-0.43465978,-0.83786464,-0.35646066,-0.32466608,0.30309504,-0.57096565,-1.3361114,-0.8449975,-0.22745155,-0.5709657,-0.2276532,-0.7312871,0.48198214,0.769874,1.095118,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.00015832627748631973
246,1.0107813,-0.43465978,-0.83786464,-0.35646066,-0.32466608,0.30309504,-0.57096565,-0.43251657,0.6765245,-0.10559747,-0.5709657,-0.10579149,-0.7312871,-0.44596297,-0.44818425,-0.50428504,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,3.436274809190836e-05
247,1.0107813,-0.43465978,-0.83786464,-0.35646066,-0.32466608,0.30309504,-0.57096565,-0.43251657,0.6765245,-0.1665245,-0.5709657,-0.16672236,-0.7312871,-0.44596297,-0.44818425,-0.50428504,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,3.305272528617254e-05
248,1.0107813,-0.43465978,-0.83786464,-0.35646066,-0.32466608,0.30309504,-0.57096565,-1.3605329,-0.08423652,-0.28837857,-0.5709657,-0.28858408,-0.7312871,-0.961488,-0.5378598,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,1.712775019169304e-05
249,1.0107813,-0.43465978,-0.83786464,-0.35646066,-0.32466608,0.30309504,-0.57096565,-1.3361114,-0.08423652,-0.34930563,-0.5709657,-0.34951493,0.9609529,-0.23975296,-0.5378598,-0.30435964,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.0022572018056537134
250,1.0107813,-0.43465978,-0.83786464,-0.35646066,-0.32466608,0.30309504,-0.57096565,-1.3239007,-3.888042,-0.10559747,-0.5709657,-0.10579149,-0.7312871,-0.961488,-0.36465934,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.00017163763235844866
251,1.0107813,-0.43465978,-0.83786464,-0.35646066,-0.32466608,0.30309504,-0.57096565,-1.3239007,-3.888042,-0.1665245,-0.5709657,-0.16672236,-0.7312871,-0.961488,-0.36465934,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.00016509509619381285
252,1.0107813,-0.43465978,-0.83786464,-0.35646066,-0.32466608,-2.1682222,-0.57096565,-1.4460081,-2.7469003,-0.22745155,-0.5709657,-0.2276532,-0.7312871,-0.961488,-0.36465934,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.00039521391072945534
253,1.0107813,-0.43465978,-0.83786464,-0.35646066,-0.32466608,0.30309504,-0.57096565,-1.262847,-3.888042,-0.28837857,-0.5709657,-0.28858408,-0.7312871,-0.961488,-0.36465934,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.00015859293215290027
254,1.0107813,-0.43465978,-0.83786464,-0.35646066,-0.32466608,0.30309504,-0.57096565,-1.262847,-3.888042,-0.22745155,-0.5709657,-0.2276532,-0.7312871,-0.961488,-0.36465934,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.00016487783723352804
255,1.0107813,-0.43465978,-0.83786464,-0.35646066,-0.32466608,0.30309504,-0.57096565,-1.262847,-3.888042,-0.10559747,-0.5709657,-0.10579149,-0.7312871,-0.961488,-0.36465934,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.00017820457930575097
256,1.0107813,-0.43465978,-0.83786464,-0.35646066,-0.32466608,0.30309504,-0.57096565,-1.262847,-3.888042,-0.22745155,-0.5709657,-0.2276532,-0.7312871,-0.961488,-0.36465934,-1.0040984,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.00016487783723352804
257,1.0107813,-0.43465978,-0.83786464,-0.35646066,-0.32466608,0.30309504,-0.57096565,-0.18830174,-0.08423652,-0.10559747,-0.5709657,-0.10579149,-0.7312871,-0.6838976,-0.8985054,-0.7349682,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,4.479805682877579e-05
258,1.0107813,-0.43465978,-0.83786464,-0.35646066,-0.32466608,0.30309504,-0.57096565,-0.18830174,-0.08423652,-0.10559747,-0.5709657,-0.10579149,-0.7312871,-0.6838976,-0.8985054,-0.7349682,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,4.479805682877579e-05
259,1.0107813,-0.43465978,-0.83786464,-0.35646066,-0.32466608,0.30309504,-0.57096565,-0.18830174,-0.08423652,-0.10559747,-0.5709657,-0.10579149,-0.7312871,-0.6838976,-0.8985054,-0.7349682,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,4.479805682877579e-05
260,1.0107813,-0.43465978,-0.83786464,-0.35646066,-0.32466608,0.30309504,-0.57096565,-0.18830174,-0.08423652,-0.10559747,-0.5709657,-0.10579149,-0.7312871,-0.6838976,-0.8985054,-0.7349682,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,4.479805682877579e-05
261,1.0107813,-0.43465978,-0.83786464,-0.35646066,-0.32466608,-2.1682222,-0.57096565,1.5456235,0.296144,-0.28837857,-0.5709657,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.00043796599707573953
262,1.0107813,-0.43465978,-0.83786464,-0.35646066,-0.32466608,0.30309504,-0.57096565,1.5456235,0.296144,-0.28837857,-0.5709657,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,0.8786938,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.00012184410528719222
263,1.0107813,-0.43465978,-0.83786464,-0.35646066,-0.32466608,0.30309504,-0.57096565,1.5456235,0.296144,-0.28837857,-0.5709657,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,0.8786938,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.00012184410528719222
264,1.0107813,-0.43465978,-0.83786464,-0.35646066,-0.32466608,0.30309504,-0.57096565,1.5456235,0.296144,-0.28837857,-0.5709657,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,0.8786938,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.00012184410528719222
265,1.0107813,-0.43465978,-0.83786464,-0.35646066,-0.32466608,0.30309504,-0.57096565,1.5456235,0.296144,-0.28837857,-0.5709657,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,0.8786938,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.00012184410528719222
266,1.0107813,-0.43465978,-0.83786464,-0.35646066,-0.32466608,0.30309504,-0.57096565,1.5456235,0.296144,-0.28837857,-0.5709657,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,3.4266117,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.00024203764121473207
267,1.0107813,-0.43465978,-0.83786464,-0.35646066,-0.32466608,-2.1682222,-0.57096565,1.5456235,0.296144,-0.22745155,-0.5709657,-0.2276532,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,0.8786938,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.0006416502727134164
268,1.0107813,-0.43465978,-0.83786464,-0.35646066,-0.32466608,0.30309504,-0.57096565,1.5456235,0.296144,-0.28837857,-0.5709657,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,8.64479272074086e-05
269,1.0107813,-0.43465978,-0.83786464,-0.35646066,-0.32466608,-2.1682222,-0.57096565,1.5456235,0.296144,-0.28837857,-0.5709657,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,0.8786938,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.0006172027096417505
270,1.0107813,-0.43465978,-0.83786464,-0.35646066,-0.32466608,0.30309504,-0.57096565,1.5456235,0.296144,-0.28837857,-0.5709657,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,0.8786938,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.00012184410528719222
271,1.0107813,-0.43465978,-0.83786464,-0.35646066,-0.32466608,-2.1682222,-0.57096565,1.5456235,0.296144,-0.22745155,-0.5709657,-0.2276532,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,3.4266117,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.0012739550682551795
272,1.0107813,-0.43465978,-0.83786464,-0.35646066,-0.32466608,-2.1682222,-0.57096565,1.5456235,0.296144,-0.10559747,-0.5709657,-0.10579149,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,0.8786938,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.0006934868373421132
273,1.0107813,-0.43465978,-0.83786464,-0.35646066,-0.32466608,-2.1682222,-0.57096565,1.5456235,0.296144,-0.28837857,-0.5709657,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,3.4266117,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.0012254455565733088
274,1.0107813,-0.43465978,-0.83786464,-0.35646066,-0.32466608,0.30309504,-0.57096565,1.5456235,0.296144,-0.22745155,-0.5709657,-0.2276532,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,3.4266117,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.00025162855800270014
275,1.0107813,-0.43465978,-0.83786464,-0.35646066,-0.32466608,0.30309504,-0.57096565,1.5456235,0.296144,-0.28837857,-0.5709657,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,0.8786938,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.00012184410528719222
276,1.0107813,-0.43465978,-0.83786464,-0.35646066,-0.32466608,-2.1682222,-0.57096565,1.5456235,0.296144,-0.28837857,-0.5709657,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,0.8786938,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.0006172027096417505
277,1.0107813,-0.43465978,-0.83786464,-0.35646066,-0.32466608,0.30309504,-0.57096565,1.5456235,0.296144,-0.28837857,-0.5709657,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,8.64479272074086e-05
278,1.0107813,-0.43465978,-0.83786464,-0.35646066,-0.32466608,0.30309504,-0.57096565,1.5456235,0.296144,-0.28837857,-0.5709657,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,8.64479272074086e-05
279,1.0107813,-0.43465978,-0.83786464,-0.35646066,-0.32466608,0.30309504,-0.57096565,1.5456235,0.296144,-0.1665245,-0.5709657,-0.16672236,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,3.4266117,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.0002615994223833769
280,1.0107813,-0.43465978,-0.83786464,-0.35646066,-0.32466608,0.30309504,-0.57096565,1.5456235,0.296144,-0.22745155,-0.5709657,-0.2276532,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40747014,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,-0.37282997,0.8786938,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.00012667286964220315
281,-0.26257372,-0.43871537,-0.83786464,-0.5900369,0.107667804,0.30309504,-0.8042212,-0.43251657,0.6765245,-0.28837857,-0.8042213,-0.28858408,-0.7312871,-0.44596297,-0.44818425,-0.50428504,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.401653,-0.38033444,-0.20265988,-0.19551246,-0.55476475,-1.2974097,-0.49744424,-0.37282997,0.8786938,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,3.8729546342230654e-05
282,-0.26257372,-0.43871537,0.39546078,-0.5900369,0.107667804,0.30309504,-0.8042212,-1.3483222,0.6765245,-0.28837857,-0.8042213,-0.28858408,-0.7312871,-0.15956016,0.769874,0.16213284,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.401653,-0.38033444,-0.20265988,-0.19551246,-0.55476475,-1.2974097,-0.49744424,2.5746799,-0.39526522,-0.14968519,-0.3540827,-0.36197066,2.6008034,0,2.9267308856940257e-05
283,-0.26257372,-0.43871537,0.39546078,-0.5900369,0.107667804,0.30309504,-0.8042212,-1.3483222,0.6765245,-0.28837857,-0.8042213,-0.28858408,-0.7312871,-0.15956016,0.769874,0.16213284,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.401653,-0.38033444,-0.20265988,-0.19551246,-0.55476475,-1.2974097,-0.49744424,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,2.6008034,0,5.8297084763438796e-05
284,1.1726593,-0.43871537,-0.83786464,-0.59938514,3.372295,0.30309504,-0.81835794,-1.3361114,-0.08423652,-0.28837857,-0.818358,-0.28858408,-0.7312871,-0.23975296,0.769874,-0.30435964,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.4052541,-0.30804718,-0.20265988,-0.19551246,-0.55476475,-1.2974097,-0.23085,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,5.9266211527752975e-06
285,-0.03951355,-0.43465978,-0.83786464,-0.5548512,-0.42851722,0.30309504,-0.81128955,-0.43251657,0.6765245,-0.28837857,-0.8112896,-0.28858408,-0.7312871,-0.44596297,-0.44818425,-0.50428504,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.36591908,-0.048798077,-0.20265988,-0.19551246,-0.55476475,-1.2974097,-0.5087031,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,3.773564763371743e-05
286,-0.03951355,-0.43465978,-0.83786464,-0.5548512,-0.42851722,-2.1682222,-0.81128955,-0.43251657,0.6765245,-0.28837857,-0.8112896,-0.28858408,-0.7312871,-0.44596297,-0.44818425,-0.50428504,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.36591908,-0.048798077,-0.20265988,-0.19551246,-0.55476475,-1.2974097,-0.5087031,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.00019121574793807235
287,1.3409103,-0.43871537,1.0121235,-0.59393203,0.96647733,0.30309504,-0.81128955,-0.43251657,0.6765245,-0.28837857,-0.8112896,-0.28858408,-0.7312871,-0.44596297,-0.44818425,-0.50428504,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.401099,-0.5598704,-0.20265988,-0.19551246,-0.55476475,-1.2974097,-0.23085,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,1.9062136949129755e-05
288,1.3409103,-0.43871537,0.39546078,-0.59393203,0.96647733,2.7744122,-0.81128955,-0.43251657,0.6765245,-0.28837857,-0.8112896,-0.28858408,-0.7312871,-0.44596297,-0.44818425,-0.50428504,-0.4404178,-0.7742927,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.401099,-0.5598704,-0.20265988,-0.19551246,-0.55476475,-1.2974097,-0.23085,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,4.269035371375941e-06
