,F62,F64,F69,F105,F107,F108,F109,F116,F117,F120,F110,F122,F123,F114,F115,F61,F77,F88,F70,F41,F43,F42,F44,F126,F130,F37,F134,F74,F84,F16,F7,F12,F2,F6,F13,F1,F5,F15,F11,category,1
180,-0.6238143,0.3072592,-0.6078518,-0.03452872,-0.21016496,0.17031428,-1.3956246,-0.54470265,1.3210233,-0.3642403,1.8231676,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.1781086,-0.9071614,-0.8217419,-0.9071614,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36699593,-0.27908257,0.21199754,-0.24085008,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,0.00038263297072443664
181,-0.7120065,0.3072592,-0.6078518,1.0141867,-0.31727704,0.17031428,-1.0293869,1.4852144,-0.31713596,-0.3642403,-0.47566697,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36995074,-0.2838676,-0.26441452,-0.24085008,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,0.0003533731379484359
182,-0.7120065,0.3072592,-0.6078518,1.0141867,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,1.9777333,-0.47566697,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36995074,-0.2838676,-0.26441452,-0.24085008,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,0.00013016013964737167
183,-0.7120065,0.3072592,-0.6078518,1.0141867,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,1.9777333,-0.47566697,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36995074,-0.2838676,-0.26441452,-0.24085008,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,0.00013016013964737167
184,-0.7120065,0.3072592,-0.6078518,1.0141867,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,1.9777333,-0.47566697,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36995074,-0.2838676,-0.26441452,-0.24085008,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,0.00013016013964737167
185,-0.7120065,0.3072592,-0.6078518,1.0141867,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,1.9777333,-0.47566697,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36995074,-0.2838676,-0.26441452,-0.24085008,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,0.00013016013964737167
186,-0.59441686,0.3072592,-0.6078518,0.22765008,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.2809779,-0.47566697,-2.0821548,-0.2809779,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36699593,-0.27908257,0.21199754,-0.24085008,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,2.483216085603441e-05
187,-0.7120065,0.3072592,-0.6078518,1.0141867,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,1.9777333,-0.47566697,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36995074,-0.2838676,-0.26441452,-0.24085008,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,0.00013016013964737167
188,-0.59441686,0.3072592,-0.6078518,0.22765008,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.2809779,-0.47566697,-2.0821548,-0.2809779,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36699593,-0.27908257,0.21199754,-0.24085008,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,2.483216085603441e-05
189,-0.7120065,0.3072592,-0.6078518,1.0141867,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,1.9777333,-0.47566697,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36995074,-0.2838676,-0.26441452,-0.24085008,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,0.00013016013964737167
190,-0.59441686,0.3072592,-0.6078518,0.22765008,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.2809779,-0.47566697,-2.0821548,-0.2809779,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36699593,-0.27908257,0.21199754,-0.24085008,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,2.483216085603441e-05
191,1.081235,0.3072592,1.201392,1.0141867,-0.31727704,0.17031428,-1.3570733,-0.54470265,3.3687224,-0.3642403,2.9725847,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36995074,-0.2838676,-0.26441452,-0.24085008,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,0.000452082588731271
192,-0.7120065,0.3072592,-0.6078518,1.0141867,-0.31727704,0.17031428,-1.0293869,1.4852144,-0.31713596,-0.3642403,-0.47566697,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36995074,-0.2838676,-0.26441452,-0.24085008,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,0.0003533731379484359
193,-0.7120065,0.3072592,-0.6078518,1.0141867,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,1.9777333,-0.47566697,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36995074,-0.2838676,-0.26441452,-0.24085008,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,0.00013016013964737167
194,0.72846615,0.3072592,0.7756876,1.0141867,-0.31727704,0.17031428,-1.3570733,-0.54470265,3.3687224,-0.3642403,2.9725847,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36995074,-0.2838676,-0.26441452,-0.24085008,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,0.0005358779711265394
195,-0.7120065,0.3072592,-0.6078518,1.0141867,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,1.9777333,-0.47566697,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36995074,-0.2838676,-0.26441452,-0.24085008,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,0.00013016013964737167
196,-0.59441686,0.3072592,-0.6078518,0.22765008,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.2809779,-0.47566697,-2.0821548,-0.2809779,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36699593,-0.27908257,0.21199754,-0.24085008,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,2.483216085603441e-05
197,-0.7120065,0.3072592,-0.6078518,1.0141867,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,1.9777333,-0.47566697,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36995074,-0.2838676,-0.26441452,-0.24085008,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,0.00013016013964737167
198,-0.59441686,0.3072592,-0.3949996,0.22765008,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.2809779,-0.47566697,-2.0821548,-0.2809779,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36699593,-0.27908257,0.21199754,-0.24085008,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,2.394789857879948e-05
199,-0.7120065,0.3072592,-0.6078518,1.0141867,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,1.9777333,-0.47566697,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36995074,-0.2838676,-0.26441452,-0.24085008,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,0.00013016013964737167
200,-0.59441686,0.3072592,-0.6078518,0.22765008,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.2809779,-0.47566697,-2.0821548,-0.2809779,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36699593,-0.27908257,0.21199754,-0.24085008,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,2.483216085603441e-05
201,-0.7120065,0.3072592,-0.6078518,1.0141867,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,1.9777333,-0.47566697,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36995074,-0.2838676,-0.26441452,-0.24085008,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,0.00013016013964737167
202,-0.59441686,0.3072592,-0.6078518,0.22765008,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.2809779,-0.47566697,-2.0821548,-0.2809779,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36699593,-0.27908257,0.21199754,-0.24085008,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,2.483216085603441e-05
203,-0.7120065,0.3072592,-0.6078518,1.0141867,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,1.9777333,-0.47566697,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36995074,-0.2838676,-0.26441452,-0.24085008,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,0.00013016013964737167
204,-0.53562206,0.3072592,-0.5014257,1.0141867,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,-0.3642403,0.13976903,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36995074,-0.2838676,-0.26441452,-0.24085008,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,1.9513345653481065e-05
205,-0.7120065,0.3072592,-0.6078518,1.0141867,-0.31727704,0.17031428,-1.0293869,1.4852144,-0.31713596,-0.3642403,-0.47566697,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36995074,-0.2838676,-0.26441452,-0.24085008,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,0.0003533731379484359
206,-0.7120065,0.3072592,-0.6078518,1.0141867,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,1.9777333,-0.47566697,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36995074,-0.2838676,-0.26441452,-0.24085008,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,0.00013016013964737167
207,-0.7120065,0.3072592,-0.6078518,1.0141867,-0.31727704,0.17031428,-1.0293869,1.4852144,-0.31713596,-0.3642403,-0.47566697,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36995074,-0.2838676,-0.26441452,-0.24085008,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,0.0003533731379484359
208,-0.7120065,0.3072592,-0.6078518,1.0141867,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,1.9777333,-0.47566697,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36995074,-0.2838676,-0.26441452,-0.24085008,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,0.00013016013964737167
209,-0.59441686,0.3072592,-0.6078518,0.22765008,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.2809779,-0.47566697,-2.0821548,-0.2809779,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36699593,-0.27908257,0.21199754,-0.24085008,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,2.483216085603441e-05
210,-0.7120065,0.3072592,-0.6078518,1.0141867,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,1.9777333,-0.47566697,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36995074,-0.2838676,-0.26441452,-0.24085008,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,0.00013016013964737167
211,-0.59441686,0.3072592,-0.6078518,0.22765008,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.2809779,-0.47566697,-2.0821548,-0.2809779,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36699593,-0.27908257,0.21199754,-0.24085008,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,2.483216085603441e-05
212,-0.7120065,0.3072592,-0.6078518,1.0141867,-0.31727704,0.17031428,-1.0293869,1.4852144,-0.31713596,-0.3642403,-0.47566697,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36995074,-0.2838676,-0.26441452,-0.24085008,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,0.0003533731379484359
213,-0.7120065,0.3072592,-0.6078518,1.0141867,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,1.9777333,-0.47566697,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36995074,-0.2838676,-0.26441452,-0.24085008,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,0.00013016013964737167
214,-0.59441686,0.3072592,-0.6078518,0.22765008,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.2809779,-0.47566697,-2.0821548,-0.2809779,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36699593,-0.27908257,0.21199754,-0.24085008,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,2.483216085603441e-05
215,-0.7120065,0.3072592,-0.6078518,1.0141867,-0.31727704,0.17031428,-1.0293869,1.4852144,-0.31713596,-0.3642403,-0.47566697,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36995074,-0.2838676,-0.26441452,-0.24085008,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,0.0003533731379484359
216,-0.7120065,0.3072592,-0.6078518,1.0141867,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,1.9777333,-0.47566697,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36995074,-0.2838676,-0.26441452,-0.24085008,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,0.00013016013964737167
217,-0.59441686,0.3072592,-0.6078518,0.22765008,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.2809779,-0.47566697,-2.0821548,-0.2809779,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36699593,-0.27908257,0.21199754,-0.24085008,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,2.483216085603441e-05
218,-0.59441686,0.3072592,-0.6078518,0.22765008,-0.31727704,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.2809779,-0.47566697,-2.0821548,-0.2809779,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36699593,-0.27908257,0.21199754,-0.24085008,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,2.51996474119592e-05
219,-0.6238143,0.3072592,-0.6078518,-0.03452872,-0.21016496,0.17031428,-1.492003,-0.54470265,-0.31713596,-0.3642403,-0.47566697,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.1781086,-0.9071614,-0.8217419,-0.9071614,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36699593,-0.27908257,0.21199754,-0.24085008,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,4.9122914163343096e-05
220,-0.6238143,0.3072592,-0.6078518,1.0141867,-0.21016496,0.17031428,-1.492003,-0.54470265,-0.31713596,-0.3642403,-0.47566697,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.1781086,-0.9071614,-0.8217419,-0.9071614,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36699593,-0.27908257,0.21199754,-0.24085008,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,4.2279669458083945e-05
221,-0.7120065,0.3072592,-0.6078518,1.0141867,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,1.9777333,-0.47566697,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36995074,-0.2838676,-0.26441452,-0.24085008,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,0.00013016013964737167
222,-0.59441686,0.3072592,-0.6078518,0.22765008,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.2809779,-0.47566697,-2.0821548,-0.2809779,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36699593,-0.27908257,0.21199754,-0.24085008,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,2.483216085603441e-05
223,-0.7120065,0.3072592,-0.6078518,1.0141867,-0.31727704,0.17031428,-1.0293869,1.4852144,-0.31713596,-0.3642403,-0.47566697,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36995074,-0.2838676,-0.26441452,-0.24085008,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,0.0003533731379484359
224,-0.7120065,0.3072592,-0.6078518,1.0141867,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,1.9777333,-0.47566697,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36995074,-0.2838676,-0.26441452,-0.24085008,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,0.00013016013964737167
225,-0.59441686,0.3072592,-0.6078518,0.22765008,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.2809779,-0.47566697,-2.0821548,-0.2809779,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.20899068,1.1437354,-0.25175604,0.14705624,-0.36699593,-0.27908257,0.21199754,-0.24085008,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,-0.08185595,0,2.483216085603441e-05
