,F65,F64,F67,F34,F66,F69,F68,F102,F103,F105,F107,F108,F94,F95,F109,F23,F22,F111,F112,F116,F117,F118,F120,F110,F121,F123,F114,F115,F61,F41,F40,F42,F45,F46,F127,F35,F131,F38,F132,F37,F134,F39,F135,F136,F84,F146,F16,F3,F7,F12,F2,F13,F18,F14,F1,F5,F9,F19,F15,F11,category,1
394,3.846683,-0.16295137,-0.4892179,-1.0586799,0.7164281,-0.38570926,0.26333883,-0.09706773,-0.72560495,0.7670511,-0.28275108,0.024615882,1.0535678,0.95785356,0.59122705,0.8951104,0.9631263,1.0535676,0.95785344,-0.80678064,-0.109595545,-0.18240847,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.28741077,-0.52386075,-0.09103417,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.4934241,-0.20393133,-0.8867029,-0.2588163,0.90021485,-0.17184673,1.3896307,-0.14385693,1.0045917,0.91910887,-0.35863796,-0.623822,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0009193860947812174
395,-0.6527771,-0.16295137,-0.4892179,0.1311867,0.7164281,-0.023698593,0.26333883,-0.87738013,-0.640722,-1.853508,0.3411004,-0.8849096,1.0535678,-0.8697766,-1.1817622,-2.2366893,-0.6413419,1.0535676,-0.86977667,-0.80678064,-0.3722603,-0.26120204,-0.25211012,-0.37226027,-0.13783385,-0.25211012,-0.28741077,-0.6877364,-0.4788919,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.5681838,-0.20393133,-1.3504817,-0.2588163,0.90021485,-0.17184673,1.3896307,-0.14385693,1.0045917,0.91910887,-0.35863796,-0.623822,-0.33448875,-0.2857285,-0.18578252,-0.07990816,2.8913887,-0.08478924,-0.08359497,-0.07471743,2.6749535,3.4471273,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0005552725424253165
396,0.08016659,-0.16295137,0.36694315,1.3210534,0.7164281,5.4064617,0.26333883,0.7702683,0.74974215,-2.5436964,-0.28275108,-0.8849096,1.0535678,-0.1590316,-1.3664485,-3.1314893,-0.6413419,1.0535676,-0.15903154,-0.80678064,-0.8319236,-0.43900594,-0.40364048,-0.8319236,-0.6922213,-0.40364048,-0.28741077,0.09067267,0.54977435,-0.11778059,2.888838,-0.2482475,-0.012780831,0.17939134,0.8372978,0.2855583,0.8351373,0.17098561,0.90021485,-0.17184673,1.3896307,0.30185267,1.0045917,0.91910887,-0.35863796,-0.623822,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,2.8402500400020503e-05
397,0.08016659,-0.16295137,0.36694315,2.2134533,0.7164281,5.4064617,0.26333883,0.7702683,0.74974215,-2.4951675,-0.28275108,-0.8849096,1.0535678,-0.1590316,-1.3664485,-3.1314893,-0.6413419,1.0535676,-0.15903154,-0.80678064,-0.8319236,-0.43900594,-0.40364048,-0.8319236,-0.6922213,-0.40364048,-0.28741077,0.09067267,1.8313915,-0.11778059,2.888838,-0.2482475,-0.012780831,0.17939134,0.8372978,0.2855583,0.8351373,0.17098561,0.90021485,-0.17184673,1.3896307,0.30185267,1.0045917,0.91910887,-0.35863796,-0.623822,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,9.450444717627618e-06
398,0.08016659,-0.16295137,0.36694315,-1.0586799,0.7164281,1.2433388,0.26333883,0.7702683,0.74974215,0.7670511,-0.28275108,-0.8849096,1.0535678,-0.1590316,-1.3664485,-4.473689,-0.6413419,1.0535676,-0.15903154,-0.80678064,-0.8319236,-0.43900594,-0.40364048,-0.8319236,-0.6922213,-0.40364048,-0.28741077,0.09067267,1.8313915,-0.11778059,2.888838,-0.2482475,-0.012780831,0.17939134,0.8372978,0.2855583,0.8351373,0.17098561,0.90021485,-0.17184673,1.3896307,0.30185267,1.0045917,0.91910887,-0.35863796,-0.623822,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,5.280693292971858e-05
399,0.08016659,-0.16295137,0.36694315,-1.0586799,0.7164281,1.2433388,0.26333883,0.7702683,0.74974215,0.7670511,-0.28275108,-0.8849096,1.0535678,-0.1590316,-1.3664485,-4.473689,-0.6413419,1.0535676,-0.15903154,-0.80678064,-0.8319236,-0.43900594,-0.40364048,-0.8319236,-0.6922213,-0.40364048,-0.28741077,0.09067267,1.8313915,-0.11778059,2.888838,-0.2482475,-0.012780831,0.17939134,0.8372978,0.2855583,0.8351373,0.17098561,0.90021485,-0.17184673,1.3896307,0.30185267,1.0045917,0.91910887,-0.35863796,-0.623822,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,5.280693292971858e-05
400,0.08016659,-0.16295137,0.36694315,-1.0586799,0.7164281,1.4846792,0.26333883,0.7702683,0.74974215,0.7670511,-0.28275108,0.024615882,1.0535678,-0.1590316,1.514659,0.8951104,0.9631263,1.0535676,-0.15903154,-0.80678064,-0.28713745,-0.23385027,-0.25211012,-0.28713742,-0.13783385,-0.25211012,-0.28741077,0.09067267,1.8313915,-0.11778059,2.888838,-0.2482475,-0.012780831,0.17939134,0.8372978,0.2855583,0.8351373,0.17098561,0.90021485,-0.17184673,1.3896307,0.30185267,1.0045917,0.91910887,-0.35863796,-0.623822,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0007152461976361209
401,0.08016659,-0.16295137,0.36694315,1.9159868,0.7164281,1.1226686,0.26333883,0.7702683,0.74974215,-0.6133257,-0.28275108,0.024615882,1.0535678,-0.1590316,-1.4033859,-1.7892894,-0.6413419,1.0535676,-0.15903154,0.512324,-0.8319236,-0.43900594,-0.27031335,-0.8319236,-0.76613957,-0.27031335,-0.28741077,0.09067267,1.8313915,-0.11778059,2.888838,-0.2482475,-0.012780831,0.17939134,0.8372978,0.2855583,0.8351373,0.17098561,0.90021485,-0.17184673,1.3896307,0.30185267,1.0045917,0.91910887,-0.35863796,-0.623822,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.004967917217751002
402,0.08016659,-0.16295137,0.36694315,1.61852,0.7164281,2.6310463,0.26333883,0.7702683,0.74974215,-1.5263875,-0.28275108,-0.8849096,1.0535678,-0.1590316,-1.1448249,-1.7892894,-2.24581,1.0535676,-0.15903154,0.512324,2.4367933,-0.27844933,-0.25211012,2.4367933,-0.13783385,-0.25211012,-0.28741077,0.09067267,1.8313915,-0.11778059,2.888838,-0.2482475,-0.012780831,0.17939134,0.8372978,0.2855583,0.8351373,0.17098561,0.90021485,-0.17184673,1.3896307,0.30185267,1.0045917,0.91910887,-0.35863796,-0.623822,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.6537117399824469
403,0.08016659,-0.16295137,0.36694315,-1.0586799,0.7164281,-0.023698593,0.26333883,0.7702683,0.74974215,0.7670511,0.9649519,0.024615882,1.0535678,-0.1590316,-1.2186995,-1.7892894,0.9631263,1.0535676,-0.15903154,1.8314286,2.3200536,-0.26269794,1.7533792,2.3200536,-0.24871136,1.7533792,-0.28741077,0.09067267,-0.66438913,-0.11778059,2.888838,-0.2482475,-0.012780831,0.17939134,0.8372978,0.2855583,0.8351373,0.17098561,0.90021485,-0.17184673,1.3896307,0.30185267,1.0045917,0.91910887,-0.35863796,-0.623822,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9998632554872011
404,-0.6527771,-0.16295137,-0.4892179,0.72612,0.7164281,0.21764186,0.26333883,-0.8251659,-0.6164697,-2.4164429,0.54905087,0.024615882,1.0535678,-0.76824164,0.22185442,0.44771042,-2.24581,1.0535676,-0.7682417,0.512324,-0.35227492,5.2768407,-1.6980649,-0.3522749,-0.7291804,-1.6980649,-0.28741077,0.86908174,-0.44516516,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.56569177,-0.20393133,-1.3383999,-0.2588163,0.90021485,-0.17184673,1.3896307,-0.14385693,1.0045917,0.91910887,-0.35863796,-0.623822,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.05820386654016163
405,-0.6527771,-0.16295137,-0.4892179,-1.0586799,0.7164281,0.21764186,0.26333883,-0.8251659,-0.6164697,0.7670511,0.54905087,0.024615882,1.0535678,-0.76824164,1.514659,-0.4470895,-0.6413419,1.0535676,-0.7682417,0.512324,-0.28713745,-0.23385027,-0.25211012,-0.28713742,-0.13783385,-0.25211012,-0.28741077,0.86908174,-0.44516516,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.56569177,-0.20393133,-1.3383999,-0.2588163,0.90021485,-0.17184673,1.3896307,-0.14385693,1.0045917,0.91910887,-0.35863796,-0.623822,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.4603957817855604
406,0.0394475,-0.16295137,0.36694315,-0.16627996,0.7164281,-0.38570926,0.26333883,0.056674104,0.5759341,0.18470454,-0.28275108,-0.8849096,1.0535678,-0.46363667,-0.44301668,0.44771042,0.9631263,1.0535676,-0.4636366,1.1718763,-0.43792647,-0.30126533,1.7533792,-0.4379264,-0.24871136,1.7533792,-0.28741077,1.1804453,0.48232085,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.2716371,-0.20393133,0.91902655,-0.2588163,0.90021485,-0.17184673,1.3896307,-0.14385693,1.0045917,0.91910887,-0.35863796,-0.623822,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.8459832171183191
407,0.0394475,-0.16295137,0.36694315,0.4286534,0.7164281,0.21764186,0.26333883,0.056674104,0.5759341,-1.784546,-0.28275108,-0.8849096,1.0535678,-0.46363667,-0.627703,-0.89448947,-0.6413419,1.0535676,-0.4636366,-0.80678064,-0.8319236,-0.43900594,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.28741077,1.1804453,-0.27653134,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.2716371,-0.20393133,0.91902655,-0.2588163,0.90021485,-0.17184673,1.3896307,-0.14385693,1.0045917,0.91910887,-0.35863796,-0.623822,-0.33448875,-0.2857285,-0.18578252,-0.07990816,2.8913887,-0.08478924,-0.08359497,-0.07471743,-0.32707766,3.4471273,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0007374564592341531
408,0.0394475,-0.16295137,0.36694315,-1.0586799,0.7164281,-0.38570926,0.26333883,0.056674104,0.5759341,0.7670511,-0.28275108,0.024615882,1.0535678,-0.46363667,-1.4033859,-4.026289,-2.24581,1.0535676,-0.4636366,1.8314286,2.8453827,-0.43900594,-0.40364048,2.8453827,-0.6922213,-0.40364048,-0.28741077,1.1804453,0.48232085,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.2716371,-0.20393133,0.91902655,-0.2588163,0.90021485,-0.17184673,1.3896307,-0.14385693,1.0045917,0.91910887,-0.35863796,-0.623822,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9999477424136018
409,0.0394475,-0.16295137,0.36694315,-1.0586799,0.7164281,-0.38570926,0.26333883,0.056674104,0.5759341,0.7670511,-0.28275108,0.024615882,1.0535678,-0.46363667,-1.4033859,-4.026289,-2.24581,1.0535676,-0.4636366,0.512324,2.8453827,-0.43900594,-0.40364048,2.8453827,-0.6922213,-0.40364048,-0.28741077,1.1804453,0.48232085,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.2716371,-0.20393133,0.91902655,-0.2588163,0.90021485,-0.17184673,1.3896307,-0.14385693,1.0045917,0.91910887,-0.35863796,-0.623822,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.98830866849239
410,0.0394475,-0.16295137,0.36694315,-1.0586799,0.7164281,-0.38570926,0.26333883,0.056674104,0.5759341,0.7670511,-0.28275108,0.024615882,1.0535678,-0.46363667,-0.73851484,0.8951104,0.9631263,1.0535676,-0.4636366,0.512324,-0.464193,-0.29269874,-0.25211012,-0.464193,-0.13783385,-0.25211012,-0.28741077,1.1804453,0.31368703,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.2716371,-0.20393133,0.91902655,-0.2588163,0.90021485,-0.17184673,1.3896307,-0.14385693,1.0045917,0.91910887,-0.35863796,-0.623822,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.31904711533447855
411,-0.36774346,-0.16295137,-0.3179857,-1.0586799,0.7164281,-0.023698593,0.26333883,-0.66707295,-0.2769377,0.7670511,-0.28275108,0.024615882,1.0535678,-0.6667066,1.514659,0.8951104,0.9631263,1.0535676,-0.6667066,-0.80678064,-0.28713745,-0.23385027,-0.25211012,-0.28713742,-0.13783385,-0.25211012,-0.28741077,-0.6877364,-0.36084825,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.4934241,-0.20393133,-0.65704465,-0.2588163,0.90021485,-0.17184673,1.3896307,-0.14385693,1.0045917,0.91910887,-0.35863796,-0.623822,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0006291628143823705
412,-0.5509794,-0.16295137,-0.4892179,-1.0586799,0.7164281,0.036636516,0.26333883,-0.5597437,-0.5517969,0.7670511,-0.28275108,0.024615882,1.0535678,-0.8697766,-0.88626397,0.8951104,0.9631263,1.0535676,-0.86977667,-0.80678064,-0.60209197,-0.34375387,-0.25211012,-0.60209197,-0.13783385,-0.25211012,-0.28741077,-0.6877364,-0.44516516,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.294065,-0.20393133,0.58989054,-0.2588163,0.90021485,-0.17184673,1.3896307,-0.14385693,1.0045917,0.91910887,-0.35863796,-0.623822,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,6.543388510795379e-05
413,-0.69349617,-0.16295137,-0.4892179,0.72612,0.7164281,-0.20470393,0.26333883,-0.7642493,-0.6366799,-1.9505658,0.27178356,0.024615882,1.0535678,-0.8697766,-1.4033859,-0.89448947,-0.6413419,1.0535676,-0.86977667,1.8314286,1.0067296,-0.079043716,1.7533792,1.0067296,-0.24871136,1.7533792,-0.28741077,2.4259,-0.5126187,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.5382799,-0.20393133,0.027057907,-0.2588163,0.90021485,-0.17184673,1.3896307,-0.14385693,1.0045917,0.91910887,-0.35863796,-0.623822,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,3.4471273,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9998816421996032
414,-0.59169847,-0.17734277,-0.4892179,-0.4637466,-0.44400275,-0.38570926,-0.12256412,-0.6728745,-0.49925026,0.7670511,-0.28275108,0.024615882,-1.062283,-0.8697766,-1.1817622,-0.89448947,-2.24581,-1.062283,-0.86977667,0.512324,2.8453827,-0.43900594,-0.88383424,2.8453827,-0.58134377,-0.88383424,0.9700941,2.4259,-0.59693563,-0.31039685,-0.4870455,-0.27651164,-0.27951854,-0.4728572,-0.5681838,-0.20393133,0.78708005,-0.2588163,-0.3092086,-0.17184673,-0.8760126,-0.14385693,-0.62951905,0.0782294,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9960525499356591
415,-0.75457484,-0.17734277,-0.4892179,0.72612,-0.44400275,0.15730675,-0.12256412,-0.8672274,-0.7134788,-1.9380423,0.61836773,0.024615882,-1.062283,-0.8697766,1.1822237,0.8951104,0.9631263,-1.062283,-0.86977667,1.8314286,0.9045822,-0.033851344,-0.25211012,0.9045822,-0.13783385,-0.25211012,0.9700941,2.4259,-0.5800722,-0.31039685,-0.4870455,-0.27651164,-0.27951854,-0.4728572,-0.5706758,-0.20393133,-0.4838807,-0.2588163,-0.3092086,-0.17184673,-0.8760126,-0.14385693,-0.62951905,0.0782294,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9999651484759668
416,-0.59169847,-0.17734277,-0.4892179,-1.0586799,-0.44400275,-0.20470393,-0.12256412,-0.8193643,-0.60434353,0.7670511,0.54905087,0.024615882,-1.062283,-0.8697766,1.514659,0.8951104,0.9631263,-1.062283,-0.86977667,-0.80678064,-0.28713745,-0.23385027,-0.25211012,-0.28713742,-0.13783385,-0.25211012,0.9700941,-0.6877364,-0.5294821,-0.31039685,-0.4870455,-0.27651164,-0.27951854,-0.4728572,-0.5482479,-0.20393133,-0.22416057,-0.2588163,-0.3092086,-0.17184673,-0.8760126,-0.14385693,-0.62951905,0.0782294,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.00017782036321564127
417,-0.4695412,-0.17734277,-0.4892179,-0.16627996,-0.44400275,-0.38570926,-0.12256412,-0.78165406,-0.55988103,0.18470454,-0.28275108,-0.8849096,-1.062283,-0.6667066,-0.44301668,0.44771042,0.9631263,-1.062283,-0.6667066,-0.1472283,-0.43792647,-0.30126533,1.7533792,-0.4379264,-0.24871136,1.7533792,0.9700941,-0.6877364,-0.6306624,-0.31039685,-0.4870455,-0.27651164,-0.27951854,-0.4728572,-0.57565975,-0.20393133,-1.2750721,-0.2588163,-0.3092086,-0.17184673,-0.8760126,-0.14385693,-0.62951905,0.0782294,-0.3612887,-0.6315842,2.9896376,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,2.9557548,-0.075915545,0,0.0009709248814813221
418,-0.4695412,-0.17734277,-0.4892179,0.72612,-0.44400275,-0.14436881,-0.12256412,-0.78165406,-0.55988103,-0.52024114,-0.28275108,0.024615882,-1.062283,-0.6667066,-0.627703,-0.89448947,-0.6413419,-1.062283,-0.6667066,-0.80678064,-0.8319236,-0.43900594,1.7533792,-0.8319236,-0.24871136,1.7533792,0.9700941,-0.6877364,-0.6306624,-0.31039685,-0.4870455,-0.27651164,-0.27951854,-0.4728572,-0.57565975,-0.20393133,-1.2750721,-0.2588163,-0.3092086,-0.17184673,-0.8760126,-0.14385693,-0.62951905,0.0782294,-0.3612887,-0.6315842,-0.33448875,-0.2857285,5.168469,-0.07990816,2.8913887,-0.08478924,-0.08359497,-0.07471743,-0.32707766,3.4471273,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,1.6030221290754065e-06
419,-0.4695412,-0.17734277,-0.4892179,1.3210534,-0.44400275,-0.023698593,-0.12256412,-0.78165406,-0.55988103,-1.9505658,0.47973403,0.9341414,-1.062283,-0.6667066,-0.627703,-0.89448947,-0.6413419,-1.062283,-0.6667066,-0.80678064,-0.8319236,-0.43900594,1.7533792,-0.8319236,-0.24871136,1.7533792,0.9700941,-0.6877364,-0.6306624,-0.31039685,-0.4870455,-0.27651164,-0.27951854,-0.4728572,-0.57565975,-0.20393133,-1.2750721,-0.2588163,-0.3092086,-0.17184673,-0.8760126,-0.14385693,-0.62951905,0.0782294,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,1.1936598528910452e-05
420,-0.5713389,-0.17734277,-0.4892179,-0.4637466,-0.44400275,-0.38570926,-0.12256412,-0.72218794,-0.43053547,0.7670511,-0.28275108,0.024615882,-1.062283,-0.8697766,-1.1817622,-0.89448947,-2.24581,-1.062283,-0.86977667,0.512324,2.8453827,-0.43900594,-0.88383424,2.8453827,-0.58134377,-0.88383424,0.9700941,2.4259,-0.61379904,-0.31039685,-0.4870455,-0.27651164,-0.27951854,-0.4728572,-0.57316774,-0.20393133,-1.4482765,-0.2588163,-0.3092086,-0.17184673,-0.8760126,-0.14385693,-0.62951905,0.0782294,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9975810082517349
421,-0.6527771,-0.7242161,-0.4892179,0.1311867,-0.6725184,-0.38570926,-0.61137456,-0.89478487,-0.62455374,-0.3976418,-0.28275108,0.024615882,-1.0281564,-0.6667066,1.4038471,0.00031047114,-0.6413419,-1.0281564,-0.6667066,-0.80678064,-0.407619,-0.043326043,-0.88383424,-0.407619,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.5294821,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.5706758,-0.20393133,-1.0613357,-0.2588163,-0.89590865,-0.17184673,-0.41730893,-0.14385693,-0.786961,-0.64883345,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,5.31536740625039e-05
422,-0.6527771,-0.7242161,-0.4892179,0.1311867,-0.6725184,-0.38570926,-0.61137456,-0.89478487,-0.62455374,-0.3976418,-0.28275108,0.024615882,-1.0281564,-0.6667066,0.48041534,0.00031047114,-0.6413419,-1.0281564,-0.6667066,-0.80678064,-0.41562474,-0.04983627,-0.88383424,-0.4156247,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.5294821,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.5706758,-0.20393133,-1.0613357,-0.2588163,-0.89590865,-0.17184673,-0.41730893,-0.14385693,-0.786961,-0.64883345,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,3.0316168032719692e-05
423,-0.6527771,-0.7242161,-0.4892179,0.1311867,-0.6725184,-0.38570926,-0.61137456,-0.89478487,-0.62455374,-0.3976418,-0.21343426,0.024615882,-1.0281564,-0.6667066,0.48041534,0.00031047114,-0.6413419,-1.0281564,-0.6667066,-0.80678064,-0.41562474,-0.04983627,-0.88383424,-0.4156247,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.5294821,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.5706758,-0.20393133,-1.0613357,-0.2588163,-0.89590865,-0.17184673,-0.41730893,-0.14385693,-0.786961,-0.64883345,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,6.744488,-0.026352312,-0.33832303,-0.075915545,0,1.1077019673771737e-05
424,-0.59169847,-0.7242161,-0.3179857,-0.017546622,-0.6725184,-0.38570926,-0.61137456,-0.8222651,-0.53967077,0.7670511,-0.28275108,0.024615882,-1.0281564,-0.8697766,-1.292574,0.44771042,0.9631263,-1.0281564,-0.86977667,0.512324,-0.8319236,-0.43900594,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.9299314,-0.6877364,-0.46202853,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.55572385,-0.20393133,-0.77341807,-0.2588163,-0.89590865,-0.17184673,-0.41730893,-0.14385693,-0.786961,-0.64883345,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0007772525354024689
