,F65,F64,F67,F34,F69,F68,F102,F103,F105,F107,F108,F94,F95,F109,F23,F22,F111,F112,F116,F117,F118,F120,F110,F121,F123,F114,F115,F61,F41,F40,F42,F45,F46,F127,F35,F131,F38,F37,F134,F39,F135,F136,F84,F146,F16,F3,F7,F12,F13,F18,F14,F1,F5,F9,F19,F15,F11,category,1
201,-0.04199069,-0.6515738,-0.4892179,0.4286534,-0.38570926,-0.6371014,0.6324808,0.69719553,0.7670511,-0.28275108,0.024615882,0.09802227,0.14557344,-1.292574,-0.4470895,0.9631263,0.0980223,0.14557344,0.512324,-0.8319236,-0.43900594,-0.27031335,-0.8319236,-0.76613957,-0.27031335,-0.7136683,-0.6877364,0.7352715,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.2043327,-0.20393133,0.3433879,-0.2588163,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,6.895692,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,3.4471273,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.003420155798082424
202,-0.04199069,-0.6515738,-0.4892179,0.1311867,-0.38570926,-0.6371014,0.6324808,0.69719553,0.7670511,-0.28275108,0.024615882,0.09802227,0.14557344,-1.292574,-0.4470895,0.9631263,0.0980223,0.14557344,0.512324,-0.8319236,-0.43900594,-0.27031335,-0.8319236,-0.76613957,-0.27031335,-0.7136683,-0.6877364,0.7352715,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.2043327,-0.20393133,0.3433879,-0.2588163,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,6.744488,-0.026352312,-0.33832303,-0.075915545,0,0.0003587446064240468
203,-0.04199069,-0.6515738,-0.4892179,0.72612,-0.38570926,-0.6371014,0.6324808,0.69719553,0.7670511,-0.28275108,0.024615882,0.09802227,0.14557344,-1.1448249,0.8951104,0.9631263,0.0980223,0.14557344,0.512324,-0.8319236,-0.43900594,-0.25211012,-0.8319236,-0.13783385,-0.25211012,-0.7136683,-0.6877364,0.7352715,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.2043327,-0.20393133,0.3433879,-0.2588163,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0007795768787319863
204,-0.04199069,-0.6515738,-0.4892179,0.72612,-0.38570926,-0.6371014,0.6324808,0.69719553,0.7670511,-0.28275108,0.024615882,0.09802227,0.14557344,-1.1448249,0.8951104,0.9631263,0.0980223,0.14557344,0.512324,-0.8319236,-0.43900594,-0.25211012,-0.8319236,-0.13783385,-0.25211012,-0.7136683,-0.6877364,0.7352715,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.2043327,-0.20393133,0.3433879,-0.2588163,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0007795768787319863
205,-0.04199069,-0.6515738,-0.4892179,0.1311867,-0.38570926,-0.6371014,0.6324808,0.69719553,0.7670511,-0.28275108,0.024615882,0.09802227,0.14557344,-1.1448249,0.8951104,0.9631263,0.0980223,0.14557344,0.512324,-0.8319236,-0.43900594,-0.25211012,-0.8319236,-0.13783385,-0.25211012,-0.7136683,-0.6877364,0.7352715,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.2043327,-0.20393133,0.3433879,-0.2588163,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0009158200136071872
206,-0.04199069,-0.6515738,-0.4892179,0.72612,-0.38570926,-0.6371014,0.6324808,0.69719553,0.7670511,-0.28275108,0.024615882,0.09802227,0.14557344,-1.1448249,0.8951104,0.9631263,0.0980223,0.14557344,0.512324,-0.8319236,-0.43900594,-0.25211012,-0.8319236,-0.13783385,-0.25211012,-0.7136683,-0.6877364,0.7352715,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.2043327,-0.20393133,0.3433879,-0.2588163,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0007795768787319863
207,-0.04199069,-0.6515738,-0.4892179,0.1311867,-0.38570926,-0.6371014,0.6324808,0.69719553,0.7670511,-0.28275108,0.024615882,0.09802227,0.14557344,-1.1448249,0.8951104,0.9631263,0.0980223,0.14557344,0.512324,-0.8319236,-0.43900594,-0.25211012,-0.8319236,-0.13783385,-0.25211012,-0.7136683,-0.6877364,0.7352715,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.2043327,-0.20393133,0.3433879,-0.2588163,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0009158200136071872
208,-0.04199069,-0.6515738,-0.4892179,2.51092,0.51931745,-0.6371014,0.6324808,0.69719553,-0.118771784,-0.28275108,0.024615882,0.09802227,0.14557344,-0.627703,-0.89448947,-0.6413419,0.0980223,0.14557344,-0.80678064,-0.8319236,-0.43900594,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.7136683,-0.6877364,-0.4114384,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.2043327,-0.20393133,0.3433879,-0.2588163,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,-0.2857285,5.168469,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,3.4471273,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,2.8931150000554555e-07
209,-0.69349617,-0.6515738,-0.4892179,-1.0586799,-0.084033705,-0.6371014,-0.6119579,-0.53967077,0.7670511,-0.28275108,0.024615882,0.09802227,-0.6667066,1.514659,0.8951104,0.9631263,0.0980223,-0.6667066,-0.80678064,-0.28713745,-0.23385027,-0.25211012,-0.28713742,-0.13783385,-0.25211012,-0.7136683,-0.6877364,-0.39457503,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.55572385,-0.20393133,-1.1800616,-0.2588163,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.00024091971407108314
210,-0.69349617,-0.6515738,-0.4892179,1.3210534,0.51931745,-0.6371014,-0.6119579,-0.53967077,0.43428168,1.6581202,0.024615882,0.09802227,-0.6667066,-0.88626397,0.8951104,0.9631263,0.0980223,-0.6667066,-0.80678064,-0.60209197,-0.34375387,-0.25211012,-0.60209197,-0.13783385,-0.25211012,-0.7136683,-0.6877364,-0.39457503,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.55572385,-0.20393133,-1.1800616,-0.2588163,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,1.3541302387599589e-05
211,-0.36774346,-0.6515738,-0.4892179,0.72612,3.4757378,-0.6371014,0.13644582,-0.39819908,-2.4695692,-0.28275108,-0.8849096,0.09802227,-0.05749659,-1.2556367,0.8951104,0.9631263,0.0980223,-0.057496585,-0.80678064,-0.8319236,-0.43900594,-0.25211012,-0.8319236,-0.13783385,-0.25211012,-0.7136683,-0.6877364,-0.27653134,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.5033921,-0.20393133,-0.36177886,-0.2588163,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,7.525518111672037e-06
212,-0.36774346,-0.6515738,-0.4892179,0.72612,3.4757378,-0.6371014,0.13644582,-0.39819908,-2.4396858,-0.28275108,-0.8849096,0.09802227,-0.05749659,-1.2556367,0.8951104,0.9631263,0.0980223,-0.057496585,-0.80678064,-0.8319236,-0.43900594,-0.25211012,-0.8319236,-0.13783385,-0.25211012,-0.7136683,-0.6877364,-0.27653134,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.5033921,-0.20393133,-0.36177886,-0.2588163,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,7.4383616878872325e-06
213,-0.36774346,-0.6515738,-0.4892179,-1.0586799,0.57965255,-0.6371014,0.13644582,-0.39819908,0.7670511,-0.28275108,0.024615882,0.09802227,-0.05749659,0.5542898,0.44771042,0.9631263,0.0980223,-0.057496585,-0.80678064,0.70585907,-0.08868238,1.7533792,0.7058591,-0.24871136,1.7533792,-0.7136683,-0.6877364,-0.27653134,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.5033921,-0.20393133,-0.36177886,-0.2588163,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.00021546160810293754
214,-0.36774346,-0.6515738,-0.4892179,-1.0586799,0.39864722,-0.6371014,0.13644582,-0.39819908,0.7670511,-0.28275108,0.024615882,0.09802227,-0.05749659,-0.88626397,0.8951104,0.9631263,0.0980223,-0.057496585,-0.80678064,-0.60209197,-0.34375387,-0.25211012,-0.60209197,-0.13783385,-0.25211012,-0.7136683,-0.6877364,-0.27653134,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.5033921,-0.20393133,-0.36177886,-0.2588163,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,1.5215648241997496e-05
215,-0.36774346,-0.6515738,-0.4892179,-1.0586799,0.036636516,-0.6371014,0.13644582,-0.39819908,0.7670511,-0.28275108,0.024615882,0.09802227,-0.05749659,-0.88626397,0.8951104,0.9631263,0.0980223,-0.057496585,-0.80678064,-0.60209197,-0.34375387,-0.25211012,-0.60209197,-0.13783385,-0.25211012,-0.7136683,-0.6877364,-0.27653134,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.5033921,-0.20393133,-0.36177886,-0.2588163,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,1.774866779973364e-05
216,-0.36774346,-0.6515738,-0.4892179,-1.0586799,-0.20470393,-0.6371014,0.13644582,-0.39819908,0.7670511,-0.28275108,0.024615882,0.09802227,-0.05749659,-0.88626397,0.8951104,0.9631263,0.0980223,-0.057496585,-0.80678064,-0.60209197,-0.34375387,-0.25211012,-0.60209197,-0.13783385,-0.25211012,-0.7136683,-0.6877364,-0.27653134,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.5033921,-0.20393133,-0.36177886,-0.2588163,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,1.9667501430536683e-05
217,-0.36774346,-0.6515738,-0.4892179,-1.0586799,-0.084033705,-0.6371014,0.13644582,-0.39819908,0.7670511,-0.28275108,0.024615882,0.09802227,-0.05749659,-0.88626397,0.8951104,0.9631263,0.0980223,-0.057496585,-0.80678064,-0.60209197,-0.34375387,-0.25211012,-0.60209197,-0.13783385,-0.25211012,-0.7136683,-0.6877364,-0.27653134,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.5033921,-0.20393133,-0.36177886,-0.2588163,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,1.8683467732949103e-05
218,-0.36774346,-0.6515738,-0.4892179,-1.0586799,0.21764186,-0.6371014,0.13644582,-0.39819908,0.7670511,-0.28275108,0.024615882,0.09802227,-0.05749659,-0.88626397,0.8951104,0.9631263,0.0980223,-0.057496585,-0.80678064,-0.60209197,-0.34375387,-0.25211012,-0.60209197,-0.13783385,-0.25211012,-0.7136683,-0.6877364,-0.27653134,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.5033921,-0.20393133,-0.36177886,-0.2588163,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,1.6433426728407754e-05
219,-0.36774346,-0.6515738,-0.4892179,-1.0586799,0.15730675,-0.6371014,0.13644582,-0.39819908,0.7670511,1.9353875,0.024615882,0.09802227,-0.05749659,-0.88626397,0.8951104,0.9631263,0.0980223,-0.057496585,-0.80678064,-0.60209197,-0.34375387,-0.25211012,-0.60209197,-0.13783385,-0.25211012,-0.7136683,-0.6877364,-0.27653134,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.5033921,-0.20393133,-0.36177886,-0.2588163,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,1.387877673679447e-05
220,-0.5102602,-0.87840974,-0.4892179,1.3210534,0.51931745,-1.0230044,-0.37409315,-0.123339936,-1.0236642,-0.28275108,0.024615882,-0.99402976,-0.05749659,-0.036706623,0.8951104,0.9631263,-0.99402976,-0.057496585,1.8314286,-0.6433438,-0.35991523,-0.25211012,-0.6433438,-0.13783385,-0.25211012,-0.43733227,-0.34177682,-0.057307404,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.4012205,-0.20393133,-0.8069317,-0.2588163,-0.17184673,-0.89365506,-0.14385693,-0.9055341,-0.59696394,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.5855650286458609
221,-0.5102602,-0.87840974,-0.4892179,0.4286534,-0.38570926,-1.0230044,-0.37409315,-0.123339936,0.7670511,-0.28275108,0.024615882,-0.99402976,-0.05749659,-1.292574,-0.4470895,0.9631263,-0.99402976,-0.057496585,0.512324,-0.8319236,-0.43900594,-0.27031335,-0.8319236,-0.76613957,-0.27031335,-0.43733227,-0.34177682,-0.057307404,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.4012205,-0.20393133,-0.8069317,-0.2588163,-0.17184673,-0.89365506,-0.14385693,-0.9055341,-0.59696394,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,3.4471273,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0014773978932507178
222,-0.5102602,-0.87840974,-0.4892179,0.1311867,-0.38570926,-1.0230044,-0.37409315,-0.123339936,0.7670511,-0.28275108,0.024615882,-0.99402976,-0.05749659,-1.292574,-0.4470895,0.9631263,-0.99402976,-0.057496585,0.512324,-0.8319236,-0.43900594,-0.27031335,-0.8319236,-0.76613957,-0.27031335,-0.43733227,-0.34177682,-0.057307404,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.4012205,-0.20393133,-0.8069317,-0.2588163,-0.17184673,-0.89365506,-0.14385693,-0.9055341,-0.59696394,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,6.744488,-0.026352312,-0.33832303,-0.075915545,0,0.0013348172827307237
223,-0.5102602,-0.87840974,-0.4892179,0.72612,-0.38570926,-1.0230044,-0.37409315,-0.123339936,0.7670511,-0.28275108,0.024615882,-0.99402976,-0.05749659,-1.1448249,0.8951104,0.9631263,-0.99402976,-0.057496585,0.512324,-0.8319236,-0.43900594,-0.25211012,-0.8319236,-0.13783385,-0.25211012,-0.43733227,-0.34177682,-0.057307404,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.4012205,-0.20393133,-0.8069317,-0.2588163,-0.17184673,-0.89365506,-0.14385693,-0.9055341,-0.59696394,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0028973317755416174
224,-0.5102602,-0.87840974,-0.4892179,0.72612,-0.38570926,-1.0230044,-0.37409315,-0.123339936,0.7670511,-0.28275108,0.024615882,-0.99402976,-0.05749659,-1.1448249,0.8951104,0.9631263,-0.99402976,-0.057496585,0.512324,-0.8319236,-0.43900594,-0.25211012,-0.8319236,-0.13783385,-0.25211012,-0.43733227,-0.34177682,-0.057307404,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.4012205,-0.20393133,-0.8069317,-0.2588163,-0.17184673,-0.89365506,-0.14385693,-0.9055341,-0.59696394,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0028973317755416174
225,-0.5102602,-0.87840974,-0.4892179,0.72612,-0.38570926,-1.0230044,-0.37409315,-0.123339936,0.7670511,-0.28275108,0.024615882,-0.99402976,-0.05749659,-1.1448249,0.8951104,0.9631263,-0.99402976,-0.057496585,0.512324,-0.8319236,-0.43900594,-0.25211012,-0.8319236,-0.13783385,-0.25211012,-0.43733227,-0.34177682,-0.24280462,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.4012205,-0.20393133,-0.8069317,-0.2588163,-0.17184673,-0.89365506,-0.14385693,-0.9055341,-0.59696394,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.003161540258559044
226,-0.5102602,-0.87840974,-0.4892179,0.1311867,-0.38570926,-1.0230044,-0.37409315,-0.123339936,0.7670511,-0.28275108,0.024615882,-0.99402976,-0.05749659,-1.1448249,0.8951104,0.9631263,-0.99402976,-0.057496585,0.512324,-0.8319236,-0.43900594,-0.25211012,-0.8319236,-0.13783385,-0.25211012,-0.43733227,-0.34177682,-0.057307404,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.4012205,-0.20393133,-0.8069317,-0.2588163,-0.17184673,-0.89365506,-0.14385693,-0.9055341,-0.59696394,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0034024251261304253
227,-0.73421526,-0.8701861,-0.4892179,0.1311867,-0.38570926,-1.0230044,-0.9165408,-0.76198334,-0.10646862,-0.28275108,0.024615882,-1.1305362,-0.76824164,-1.4033859,-0.89448947,-0.6413419,-1.1305362,-0.7682417,1.8314286,1.0067296,-0.079043716,1.7533792,1.0067296,-0.24871136,1.7533792,1.7301041,2.4259,-0.59693563,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.57565975,-0.20393133,-1.3051744,-0.2588163,-0.17184673,-0.8933022,-0.14385693,-1.012539,-0.7914006,0.3464611,1.4409329,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9998206808920744
228,-0.73421526,-0.8701861,-0.4892179,-0.4637466,-0.38570926,-1.0230044,-0.9165408,-0.76198334,0.7670511,-0.28275108,0.024615882,-1.1305362,-0.76824164,-1.2556367,0.8951104,0.9631263,-1.1305362,-0.7682417,0.512324,0.39384526,-0.11903952,1.7533792,0.39384523,-0.24871136,1.7533792,1.7301041,2.4259,-0.59693563,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.57565975,-0.20393133,-1.3051744,-0.2588163,-0.17184673,-0.8933022,-0.14385693,-1.012539,-0.7914006,0.3464611,1.4409329,2.9896376,-0.2857285,-0.18578252,7.116821,10.096987,11.9624405,13.3837595,-0.32707766,-0.25154018,-0.13851993,-0.026352312,2.9557548,6.359044,1,0.8870299867738533
229,-0.63241756,-0.8701861,-0.4892179,0.72612,-0.26503903,-1.0230044,-0.6888288,-0.6003015,-1.5623348,-0.28275108,0.024615882,-1.1305362,-0.6667066,-1.0340132,0.8951104,0.9631263,-1.1305362,-0.6667066,-0.80678064,0.7002874,-0.043886103,-0.25211012,0.7002874,-0.13783385,-0.25211012,1.7301041,0.35014236,-0.4788919,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.520836,-0.20393133,-0.074709475,-0.2588163,-0.17184673,-0.8933022,-0.14385693,-1.012539,-0.7914006,0.3464611,1.4409329,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.008396962761399071
230,-0.63241756,-0.8701861,-0.4892179,2.51092,0.57965255,-1.0230044,-0.6888288,-0.6003015,-0.8077449,-0.28275108,0.024615882,-1.1305362,-0.6667066,1.1822237,0.8951104,0.9631263,-1.1305362,-0.6667066,0.512324,0.9045822,-0.033851344,-0.25211012,0.9045822,-0.13783385,-0.25211012,1.7301041,0.35014236,-0.46202853,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.520836,-0.20393133,-0.074709475,-0.2588163,-0.17184673,-0.8933022,-0.14385693,-1.012539,-0.7914006,0.3464611,1.4409329,-0.33448875,4.501885,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.7595170739780598
231,-0.63241756,-0.8701861,-0.4892179,-1.0586799,0.57965255,-1.0230044,-0.6888288,-0.6003015,0.7670511,-0.28275108,0.024615882,-1.1305362,-0.6667066,1.514659,0.8951104,0.9631263,-1.1305362,-0.6667066,0.512324,-0.28713745,-0.23385027,-0.25211012,-0.28713742,-0.13783385,-0.25211012,1.7301041,0.35014236,-0.46202853,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.520836,-0.20393133,-0.074709475,-0.2588163,-0.17184673,-0.8933022,-0.14385693,-1.012539,-0.7914006,0.3464611,1.4409329,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.2936758135276264
232,0.10052614,-0.8496269,0.53817534,0.1311867,1.1226686,-0.81718946,0.7195045,0.5557239,-2.611521,-0.28275108,0.024615882,-0.9257765,0.14557344,-0.036706623,0.8951104,0.9631263,-0.9257764,0.14557344,1.8314286,-0.6433438,-0.35991523,-0.25211012,-0.6433438,-0.13783385,-0.25211012,-0.5268957,-0.40467855,-0.09103417,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.565671,-0.20393133,2.1099434,-0.2588163,-0.17184673,-0.8456676,-0.14385693,-0.69383776,-0.28159708,0.30669984,1.3244992,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.4065933082303661
