,F72,F25,F62,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F74,F84,F146,F16,F3,F7,F12,F17,F2,F6,F13,F18,F1,F5,F9,F19,F15,F4,F8,F71,category,1
647,-1.0861176,-1.1978664,-0.080530345,3.1417289,1.6390144,-0.079631,-0.16260709,-0.094209515,1.4184645,0.50153846,1.1463219,0.16476204,-1.6580063,-0.30364594,0.35824183,0.5164791,1.3905624,-0.47849894,0.029597672,-0.691031,0.28475124,0.516479,1.3905624,0.28313348,-0.4835828,-0.22685963,-0.19350576,1.8609667,-0.22685952,0.17816447,2.0127475,1.8609667,-0.2715553,-0.03889817,-0.22458625,-1.6805261,-1.736598,-1.6805261,-0.48115563,-0.3004012,-0.5816477,-0.44273663,-0.50243974,-0.5222476,0.32867384,0.57972974,-0.17095478,0.30735373,-0.17151433,0.062921666,-0.14691742,0.14829034,-0.16339336,1.2857845,-0.10695323,1.6505835,-0.2179062,-0.13071524,1.1198411,1.0307773,0.2615857,-0.46466324,-0.3087565,-0.27561343,-0.27544108,-0.39276016,1.4219556,4.8572345,-0.098452196,-0.22026181,-0.3550638,-0.22758977,-0.10036197,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.048979998,-0.40217903,-0.4454895,-0.13519551,-0.50767916,0,0.0006073657129228702
648,-1.0861176,-1.1978664,0.75593334,3.1417289,2.2399445,-0.079631,0.4200823,-0.094209515,-0.5598126,0.50153846,1.1463219,0.16476204,-0.8182635,-0.30364594,0.35824183,0.5164791,1.3905624,-0.23218362,0.4120787,-0.691031,1.5663875,0.516479,1.3905624,1.5668995,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.46991643,-0.18798219,-0.2715553,-0.03889817,2.655807,0.5855055,0.46983972,0.5855055,-0.48115563,-0.3004012,-0.5816477,-0.44273663,-0.50243974,-0.5222476,0.32867384,0.57972974,-0.17095478,0.30735373,-0.17151433,0.062921666,-0.14691742,0.14829034,-0.16339336,1.2857845,-0.10695323,1.6505835,-0.2179062,-0.13071524,1.1198411,1.0307773,0.2615857,-0.46466324,-0.3087565,-0.27561343,-0.27544108,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.22026181,-0.3550638,-0.22758977,-0.10036197,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.048979998,-0.40217903,-0.4454895,-0.13519551,1.4973558,0,0.00010803215576437435
649,-1.0861176,-1.1978664,0.66969997,3.1417289,0.43715435,-0.079631,0.38771066,-0.094209515,-1.6002461,0.50153846,1.1463219,0.16476204,-2.3240426,-0.30364594,-2.1859856,0.5164791,1.3905624,-0.75218266,0.7945597,0.9860403,-0.35606685,0.516479,1.3905624,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.46991643,-0.18798219,-0.2715553,-0.03889817,-0.22458625,-1.6805261,-1.736598,-1.6805261,-0.48115563,-0.3004012,-0.5816477,-0.44273663,-0.50243974,-0.5222476,0.32867384,0.57972974,-0.17095478,0.30735373,-0.17151433,0.062921666,-0.14691742,0.14829034,-0.16339336,1.2857845,-0.10695323,1.6505835,-0.2179062,-0.13071524,1.1198411,1.0307773,0.2615857,-0.46466324,-0.3087565,-0.27561343,-0.27544108,-0.39276016,-0.3739349,4.8572345,-0.098452196,-0.22026181,2.2101955,-0.22758977,-0.10036197,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.048979998,-0.40217903,1.6189138,-0.13519551,-0.50767916,0,5.9941595513096315e-05
650,-1.0861176,-1.1978664,-0.08915368,3.1417289,-0.76470554,-0.079631,-0.13023545,-0.094209515,-1.1352961,0.50153846,1.1463219,0.16476204,0.6729433,-0.30364594,0.35824183,0.5164791,1.3905624,-0.75218266,0.7945597,0.9860403,1.5663875,0.516479,1.3905624,1.5668995,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.46991643,-0.18798219,-0.2715553,-0.03889817,-0.22458625,-1.6805261,-1.736598,-1.6805261,-0.48115563,-0.3004012,-0.5816477,-0.44273663,-0.50243974,-0.5222476,0.32867384,0.57972974,-0.17095478,0.30735373,-0.17151433,0.062921666,-0.14691742,0.14829034,-0.16339336,1.2857845,-0.10695323,1.6505835,-0.2179062,-0.13071524,1.1198411,1.0307773,0.2615857,-0.46466324,-0.3087565,-0.27561343,-0.27544108,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.22026181,-0.3550638,-0.22758977,-0.10036197,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.048979998,-0.40217903,-0.4454895,-0.13519551,-0.50767916,0,3.799041021786653e-05
651,-1.0861176,-1.1978664,-0.24437375,3.1417289,0.43715435,-0.079631,-0.25972196,-0.094209515,0.35960874,0.50153846,1.1463219,0.16476204,-0.38400543,-0.30364594,0.35824183,0.5164791,1.3905624,-0.27323616,0.7945597,0.9860403,-0.35606685,0.516479,1.3905624,-0.35874954,-0.4835828,0.1735076,0.2802746,1.8609667,0.1735077,0.17816447,2.0127475,1.8609667,-0.2715553,-0.03889817,2.655807,0.5855055,0.46983972,0.5855055,-0.48115563,-0.3004012,-0.5816477,-0.44273663,-0.50243974,-0.5222476,0.32867384,0.57972974,-0.17095478,0.30735373,-0.17151433,0.062921666,-0.14691742,0.14829034,-0.16339336,1.2857845,-0.10695323,1.6505835,-0.2179062,-0.13071524,1.1198411,1.0307773,0.2615857,-0.46466324,-0.3087565,-0.27561343,-0.27544108,2.5118113,-0.3739349,4.8572345,-0.098452196,-0.22026181,-0.3550638,-0.22758977,-0.10036197,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.048979998,2.4540896,1.6189138,-0.13519551,1.4973558,0,0.00010529183276984918
652,-1.0861176,-1.1978664,-0.32198378,3.1417289,4.7938967,-0.079631,-0.25972196,-0.094209515,-1.2628996,0.50153846,1.1463219,0.16476204,0.6729433,-0.30364594,0.35824183,0.5164791,1.3905624,-0.49218312,0.7945597,0.9860403,-0.996885,0.516479,1.3905624,-1.0006325,1.4697074,-0.2221644,-0.18767752,1.8609667,-0.22216427,0.17816447,2.0127475,1.8609667,-0.2715553,-0.03889817,1.2314367,-0.57767725,-0.28510398,-0.57767725,-0.48115563,-0.3004012,-0.5816477,-0.44273663,-0.50243974,-0.5222476,0.32867384,0.57972974,-0.17095478,0.30735373,-0.17151433,0.062921666,-0.14691742,0.14829034,-0.16339336,1.2857845,-0.10695323,1.6505835,-0.2179062,-0.13071524,1.1198411,1.0307773,0.2615857,-0.46466324,-0.3087565,-0.27561343,-0.27544108,2.5118113,-0.3739349,-0.18086517,-0.098452196,-0.22026181,-0.3550638,-0.22758977,-0.10036197,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.048979998,2.4540896,-0.4454895,-0.13519551,0.6062291,0,0.011010903644055372
653,-1.0861176,-1.1978664,-0.32198378,3.1417289,1.0380844,-0.079631,-0.25972196,-0.094209515,-1.0685366,0.50153846,1.1463219,0.16476204,0.6729433,-0.30364594,0.35824183,0.5164791,1.3905624,-0.49218312,0.7945597,0.9860403,-0.996885,0.516479,1.3905624,-1.0006325,1.4697074,-0.2221644,-0.18767752,1.8609667,-0.22216427,0.17816447,2.0127475,1.8609667,-0.2715553,-0.03889817,2.655807,0.5855055,0.46983972,0.5855055,-0.48115563,-0.3004012,-0.5816477,-0.44273663,-0.50243974,-0.5222476,0.32867384,0.57972974,-0.17095478,0.30735373,-0.17151433,0.062921666,-0.14691742,0.14829034,-0.16339336,1.2857845,-0.10695323,1.6505835,-0.2179062,-0.13071524,1.1198411,1.0307773,0.2615857,-0.46466324,-0.3087565,-0.27561343,-0.27544108,2.5118113,-0.3739349,-0.18086517,-0.098452196,-0.22026181,-0.3550638,-0.22758977,-0.10036197,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.048979998,2.4540896,-0.4454895,-0.13519551,1.4973558,0,0.0027897169726654116
654,-1.0861176,-1.1978664,-0.32198378,3.1417289,-0.76470554,-0.079631,-0.25972196,-0.094209515,0.2020057,0.50153846,1.1463219,0.16476204,0.6729433,-0.30364594,-2.1859856,0.5164791,1.3905624,-0.10902593,0.7945597,0.9860403,-0.35606685,0.516479,1.3905624,-0.35874954,-0.4835828,-0.30363646,-0.3900415,-0.18798219,-0.3036363,1.0018771,-0.46991643,-0.18798219,-0.2715553,-0.03889817,-0.22458625,-1.6805261,-1.736598,-1.6805261,-0.48115563,-0.3004012,-0.5816477,-0.44273663,-0.50243974,-0.5222476,0.32867384,0.57972974,-0.17095478,0.30735373,-0.17151433,0.062921666,-0.14691742,0.14829034,-0.16339336,1.2857845,-0.10695323,1.6505835,-0.2179062,-0.13071524,1.1198411,1.0307773,0.2615857,-0.46466324,-0.3087565,-0.27561343,-0.27544108,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.22026181,-0.3550638,-0.22758977,-0.10036197,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.048979998,-0.40217903,-0.4454895,-0.13519551,-0.50767916,0,5.176654304918323e-05
655,-1.0861176,-1.1978664,-0.32198378,3.1417289,2.9911067,-0.079631,-0.25972196,-0.094209515,1.4894491,0.50153846,1.1463219,0.16476204,0.6729433,-0.30364594,0.35824183,0.5164791,1.3905624,-0.49218312,0.7945597,0.9860403,-0.996885,0.516479,1.3905624,-1.0006325,1.4697074,-0.2221644,-0.18767752,1.8609667,-0.22216427,0.17816447,2.0127475,1.8609667,-0.2715553,-0.03889817,-0.066322885,-1.6657934,-1.714909,-1.6657934,-0.48115563,-0.3004012,-0.5816477,-0.44273663,-0.50243974,-0.5222476,0.32867384,0.57972974,-0.17095478,0.30735373,-0.17151433,0.062921666,-0.14691742,0.14829034,-0.16339336,1.2857845,-0.10695323,1.6505835,-0.2179062,-0.13071524,1.1198411,1.0307773,0.2615857,-0.46466324,-0.3087565,-0.27561343,-0.27544108,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.22026181,-0.3550638,-0.22758977,-0.10036197,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.048979998,2.4540896,1.6189138,-0.13519551,-0.50767916,0,0.1234042059081311
656,-0.44831142,-0.29179382,-0.22712708,-0.40547568,0.43715435,-0.079631,-0.22735034,-0.094209515,-0.17583321,-0.58262855,-0.57836485,-0.7634966,0.36066306,-0.30364594,0.35824183,0.5164791,-0.67674494,-0.095341735,0.7945597,0.9860403,-0.35606685,0.516479,-0.676745,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.46991643,-0.18798219,-0.2715553,-0.31939963,-0.541113,-1.2203041,-1.0892651,-1.2203041,-0.48115563,-0.3004012,-0.5816477,-0.44273663,-0.50243974,-0.5222476,-0.52953213,-0.31218868,-0.35449424,-0.5480963,-0.17151433,-0.530715,-0.14691742,0.72030145,-0.16339336,1.2857845,-0.10695323,1.6505835,-0.2179062,-0.13071524,1.1198411,1.0307773,0.2615857,-0.3789341,-0.123422734,-0.27561343,-0.27544108,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.22026181,-0.3550638,-0.22758977,-0.10036197,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.048979998,-0.40217903,-0.4454895,-0.13519551,-0.9532425,0,5.101017836019655e-06
657,-0.42118448,-0.26125208,-0.32198378,-0.40547568,0.7376194,-0.079631,-0.25972196,-0.094209515,0.9364633,-0.5752562,-0.5617146,-0.4613828,0.6729433,-0.30364594,0.35824183,0.5164791,-0.6327597,0.055184297,0.7945597,0.9860403,-0.996885,0.516479,-0.6327597,-1.0006325,1.4697074,-0.32172576,-0.3126483,-0.88359284,-0.32172582,-1.2633326,-0.52634066,-0.88359284,-0.2715553,-0.31939963,-0.47780767,-1.6805261,-1.736598,-1.6805261,-0.48115563,-0.07172383,-0.5816477,-0.44273663,-0.50243974,-0.5222476,-0.47310576,-0.29076123,-0.3523846,-0.50667787,0.033893175,-0.4659883,-0.118770614,-0.6890994,-0.11547894,1.2857845,-0.10695323,1.6505835,-0.2179062,-0.123601004,1.1198411,1.0307773,0.2615857,-0.5521157,-0.49874687,-0.27561343,-0.27544108,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.22026181,-0.3550638,-0.22758977,-0.10036197,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.048979998,-0.40217903,-0.4454895,-0.13519551,-0.7304608,0,0.0018173490943103638
658,-0.42118448,-0.26125208,-0.04603699,-0.40547568,-0.76470554,-0.079631,-0.00074892753,-0.094209515,-0.07339694,-0.5752562,-0.5617146,-0.4613828,0.6729433,1.5825144,0.35824183,0.5164791,-0.6327597,-0.7384985,0.7945597,0.9860403,-0.35606685,0.516479,-0.6327597,-0.35874954,-0.4835828,-0.07341976,-0.28378692,-0.18798219,-0.07341979,1.0018771,-0.46991643,-0.18798219,-0.2715553,-0.31939963,-0.5727657,-1.7387553,-1.8675661,-1.7387553,-0.48115563,-0.07172383,-0.5816477,-0.44273663,-0.50243974,-0.5222476,-0.47310576,-0.29076123,-0.3523846,-0.50667787,0.033893175,-0.4659883,-0.118770614,-0.6890994,-0.11547894,1.2857845,-0.10695323,1.6505835,-0.2179062,-0.123601004,1.1198411,1.0307773,0.2615857,-0.5521157,-0.49874687,-0.27561343,-0.27544108,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.22026181,-0.3550638,-0.22758977,-0.10036197,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.048979998,-0.40217903,-0.4454895,-0.13519551,-1.1760241,0,7.1856428883954145e-06
659,1.3494945,1.2861978,-0.27886713,-0.40547568,0.43715435,-0.079631,-0.25972196,-0.094209515,0.8239927,-0.5886999,-0.5977901,-1.3582829,-0.70109004,-0.30364594,0.35824183,0.5164791,-0.54478914,-0.9437612,-0.73536444,-2.3681023,-0.35606685,0.516479,-0.5447892,-0.35874954,-0.4835828,-0.4287542,-0.4502305,1.8609667,-0.4287542,0.17816447,2.0127475,1.8609667,-0.2715553,-0.31939963,-0.636071,-1.6805261,-1.736598,-1.6805261,-0.48115563,-0.3004012,-0.5816477,-0.44273663,-0.50243974,-0.5222476,-0.4849159,-0.320224,-0.35449424,-0.52340454,-0.17151433,-0.46228966,-0.14691742,-0.8103941,-0.16339336,1.2857845,-0.10695323,1.6505835,-0.2179062,-0.13071524,1.1198411,1.0307773,0.2615857,-0.12346967,0.42885324,-0.27561343,-0.27544108,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.22026181,-0.3550638,-0.22758977,-0.10036197,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.048979998,-0.40217903,-0.4454895,-0.13519551,-1.1760241,0,4.731505034900195e-05
660,1.3494945,1.2861978,-0.27024376,-0.40547568,-0.1637756,-0.079631,-0.25972196,-0.094209515,0.14501539,-0.5886999,-0.5977901,-1.3582829,-0.4720845,-0.30364594,0.35824183,0.5164791,-0.54478914,-0.9437612,-0.73536444,-2.3681023,-0.35606685,0.516479,-0.5447892,-0.35874954,-0.4835828,-0.4287542,-0.4502305,1.8609667,-0.4287542,0.17816447,2.0127475,1.8609667,-0.2715553,-0.31939963,-0.636071,-1.6805261,-1.736598,-1.6805261,-0.48115563,-0.3004012,-0.5816477,-0.44273663,-0.50243974,-0.5222476,-0.4849159,-0.320224,-0.35449424,-0.52340454,-0.17151433,-0.46228966,-0.14691742,-0.8103941,-0.16339336,1.2857845,-0.10695323,1.6505835,-0.2179062,-0.13071524,1.1198411,1.0307773,0.2615857,-0.12346967,0.42885324,-0.27561343,-0.27544108,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.22026181,-0.3550638,-0.22758977,-0.10036197,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.048979998,-0.40217903,1.6189138,-0.13519551,-1.1760241,0,0.0001280251665241411
661,1.3494945,1.2861978,-0.32198378,-0.40547568,-0.1637756,-0.079631,-0.25972196,-0.094209515,-0.87345076,-0.5886999,-0.5977901,-1.3582829,0.6729433,-0.30364594,0.35824183,0.5164791,-0.54478914,-0.61534077,-0.73536444,-0.691031,-0.996885,0.516479,-0.5447892,-1.0006325,1.4697074,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.52634066,-0.8496173,-0.2715553,-0.31939963,-0.44615498,0.7145921,0.69757414,0.7145921,-0.48115563,-0.3004012,-0.5816477,-0.44273663,-0.50243974,-0.5222476,-0.4849159,-0.320224,-0.35449424,-0.52340454,-0.17151433,-0.46228966,-0.14691742,-0.8103941,-0.16339336,1.2857845,-0.10695323,1.6505835,-0.2179062,-0.13071524,1.1198411,1.0307773,0.2615857,-0.12346967,0.42885324,-0.27561343,-0.27544108,2.5118113,-0.3739349,-0.18086517,6.396802,-0.22026181,-0.3550638,-0.22758977,-0.10036197,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.048979998,2.4540896,-0.4454895,-0.13519551,-0.2848975,0,3.5050567202035385e-05
662,1.3494945,1.2861978,-0.27886713,-0.40547568,-0.1637756,-0.079631,-0.25972196,-0.094209515,1.418098,-0.5886999,-0.5977901,-1.3582829,-0.01407339,-0.09407255,0.35824183,0.5164791,-0.54478914,-1.0669188,-2.2652886,-2.3681023,-0.35606685,0.516479,-0.5447892,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.88359284,-0.4287542,-1.2633326,-0.52634066,-0.88359284,-0.2715553,-0.31939963,-0.636071,-1.6805261,-1.736598,-1.6805261,-0.48115563,-0.3004012,-0.5816477,-0.44273663,-0.50243974,-0.5222476,-0.4849159,-0.320224,-0.35449424,-0.52340454,-0.17151433,-0.46228966,-0.14691742,-0.8103941,-0.16339336,1.2857845,-0.10695323,1.6505835,-0.2179062,-0.13071524,1.1198411,1.0307773,0.2615857,-0.12346967,0.42885324,-0.27561343,-0.27544108,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.22026181,-0.3550638,-0.22758977,-0.10036197,-0.10627735,-0.31826815,3.3428848,-0.11189366,-0.048979998,-0.40217903,-0.4454895,-0.13519551,-1.1760241,0,2.740027366027909e-06
663,1.3291494,1.2192967,-0.27024376,-0.40547568,-0.76470554,-0.6944973,-0.16260709,-0.6849197,-0.03505512,-0.55660856,-0.42435014,1.6497618,0.6729433,-0.30364594,0.35824183,-1.1262356,-0.6327597,0.15097365,0.7945597,0.9860403,-0.35606685,-1.1262356,-0.6327597,-0.35874954,-0.4835828,-0.23134618,-0.35604945,-0.18798219,-0.23134615,1.0018771,-0.46991643,-0.18798219,-0.495448,-0.31939963,-0.3195443,0.7145921,0.69757414,0.7145921,-0.41230696,-0.3004012,-0.27195442,-0.423529,-0.40325427,2.367907,-0.23165332,-0.2559416,-0.35449424,-0.3505622,-0.17151433,-0.14975193,-0.14691742,0.8117764,-0.16339336,-0.76855785,-0.10695323,-0.71340287,-0.62197816,-0.13071524,-0.81461215,-0.72038805,0.7288629,0.054450735,0.8134906,-0.25656316,-0.2564474,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.22026181,-0.3550638,-0.22758977,-0.10036197,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.048979998,2.4540896,-0.4454895,-0.13519551,0.6062291,0,1.0333768970460633e-05
664,1.3291494,1.2192967,-0.27024376,-0.40547568,-0.76470554,-0.6944973,-0.25972196,-0.6849197,1.2564164,-0.55660856,-0.42435014,1.6497618,0.6729433,0.045643028,0.35824183,-1.1262356,-0.6327597,-1.0121821,-0.73536444,-0.691031,-0.35606685,-1.1262356,-0.6327597,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.52634066,-0.8496173,-0.495448,-0.31939963,-0.3195443,0.7145921,0.69757414,0.7145921,-0.41230696,-0.3004012,-0.27195442,-0.423529,-0.40325427,2.367907,-0.23165332,-0.2559416,-0.35449424,-0.3505622,-0.17151433,-0.14975193,-0.14691742,0.8117764,-0.16339336,-0.76855785,-0.10695323,-0.71340287,-0.62197816,-0.13071524,-0.81461215,-0.72038805,0.7288629,0.054450735,0.8134906,-0.25656316,-0.2564474,-0.39276016,1.4219556,-0.18086517,-0.098452196,-0.22026181,2.2101955,-0.22758977,-0.10036197,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.048979998,-0.40217903,-0.4454895,-0.13519551,0.6062291,0,7.649766999608644e-06
665,1.3494945,1.2861978,-0.06328367,-0.40547568,0.7376194,-0.6944973,-0.19497871,-0.6849197,1.0407816,-0.5141092,-0.37439945,0.85821015,-2.0178719,-0.30364594,-2.1859856,-1.1262356,-0.3248628,0.15097365,0.7945597,0.9860403,0.28475124,-1.1262356,-0.32486284,0.28313348,-0.4835828,-0.23134618,-0.35604945,-0.18798219,-0.23134615,1.0018771,-0.46991643,-0.18798219,-0.495448,-0.31939963,-0.44615498,-1.5542457,-1.5747647,-1.5542457,-0.41230696,-0.3004012,-0.27195442,-0.423529,-0.40325427,2.367907,-0.046627242,-0.23719257,-0.33761707,-0.2263069,-0.17151433,0.098059036,-0.14691742,0.9002861,-0.16339336,-0.76855785,-0.10695323,-0.71340287,-0.62197816,-0.13071524,-0.81461215,-0.72038805,0.7288629,-0.49869645,-0.38326252,-0.25656316,-0.2564474,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.22026181,-0.3550638,-0.22758977,-0.10036197,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.048979998,-0.40217903,-0.4454895,-0.13519551,-0.50767916,0,0.0009541204775373494
666,1.3494945,1.2861978,-0.19263373,-0.40547568,1.6390144,-0.6944973,-0.22735034,-0.6849197,1.0487503,-0.5141092,-0.37439945,0.85821015,-1.3881068,-0.30364594,0.35824183,-1.1262356,-0.3248628,-0.998498,0.7945597,0.9860403,0.28475124,-1.1262356,-0.32486284,0.28313348,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.46991643,-0.18798219,-0.495448,-0.31939963,-0.44615498,-1.5542457,-1.5747647,-1.5542457,-0.41230696,-0.3004012,-0.27195442,-0.423529,-0.40325427,2.367907,-0.046627242,-0.23719257,-0.33761707,-0.2263069,-0.17151433,0.098059036,-0.14691742,0.9002861,-0.16339336,-0.76855785,-0.10695323,-0.71340287,-0.62197816,-0.13071524,-0.81461215,-0.72038805,0.7288629,-0.49869645,-0.38326252,-0.25656316,-0.2564474,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.22026181,-0.3550638,-0.22758977,-0.10036197,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.048979998,-0.40217903,-0.4454895,-0.13519551,-0.50767916,0,0.000368187530088969
667,1.3494945,1.2861978,0.45411655,-0.40547568,1.0380844,-0.6944973,-0.097863816,-0.6849197,-0.9466289,-0.5141092,-0.37439945,0.85821015,-2.5522184,-0.30364594,-2.1859856,-1.1262356,-0.3248628,-0.16376267,0.7945597,-0.691031,-0.35606685,-1.1262356,-0.32486284,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.8578452,-0.4287542,-1.2633326,-0.46991643,-0.8578452,-0.495448,-0.31939963,-0.41450232,-1.498121,-1.4738275,-1.498121,-0.41230696,-0.3004012,-0.27195442,-0.423529,-0.40325427,2.367907,-0.046627242,-0.23719257,-0.33761707,-0.2263069,-0.17151433,0.098059036,-0.14691742,0.9002861,-0.16339336,-0.76855785,-0.10695323,-0.71340287,-0.62197816,-0.13071524,-0.81461215,-0.72038805,0.7288629,-0.49869645,-0.38326252,-0.25656316,-0.2564474,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.22026181,-0.3550638,-0.22758977,-0.10036197,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.048979998,-0.40217903,1.6189138,-0.13519551,-0.2848975,0,0.0013610762342242387
668,1.3494945,1.2861978,-0.1408937,-0.40547568,1.6390144,-0.6944973,-0.13023545,-0.6849197,0.54671806,-0.5141092,-0.37439945,0.85821015,-0.1449337,-0.30364594,0.35824183,-1.1262356,-0.3248628,-1.0121821,-0.73536444,-0.691031,-0.35606685,-1.1262356,-0.32486284,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.52634066,-0.8496173,-0.495448,-0.31939963,-0.50946033,-1.8587217,-1.9943633,-1.8587217,-0.41230696,-0.3004012,-0.27195442,-0.423529,-0.40325427,2.367907,-0.046627242,-0.23719257,-0.33761707,-0.2263069,-0.17151433,0.098059036,-0.14691742,0.9002861,-0.16339336,-0.76855785,-0.10695323,-0.71340287,-0.62197816,-0.13071524,-0.81461215,-0.72038805,0.7288629,-0.49869645,-0.38326252,-0.25656316,-0.2564474,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.22026181,-0.3550638,-0.22758977,-0.10036197,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.048979998,-0.40217903,-0.4454895,-0.13519551,-0.9532425,0,0.00018973948402734034
669,1.3494945,1.2861978,-0.32198378,-0.40547568,0.58738685,-0.6944973,-0.25972196,-0.6849197,-1.5251615,-0.5141092,-0.37439945,0.85821015,0.6729433,-0.30364594,0.35824183,-1.1262356,-0.3248628,-0.8479719,0.4120787,0.9860403,-0.996885,-1.1262356,-0.32486284,-1.0006325,1.4697074,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.52634066,-0.8496173,-0.495448,-0.31939963,-0.066322885,0.7145921,0.69757414,0.7145921,-0.41230696,-0.3004012,-0.27195442,-0.423529,-0.40325427,2.367907,-0.046627242,-0.23719257,-0.33761707,-0.2263069,-0.17151433,0.098059036,-0.14691742,0.9002861,-0.16339336,-0.76855785,-0.10695323,-0.71340287,-0.62197816,-0.13071524,-0.81461215,-0.72038805,0.7288629,-0.49869645,-0.38326252,-0.25656316,-0.2564474,2.5118113,-0.3739349,-0.18086517,-0.098452196,-0.22026181,-0.3550638,-0.22758977,-0.10036197,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.048979998,-0.40217903,-0.4454895,-0.13519551,0.8290108,0,0.0013202739353452109
670,1.3494945,1.2861978,-0.2529971,-0.40547568,0.58738685,-0.6944973,-0.25972196,-0.6849197,0.7742401,-0.5956386,-0.5631021,0.49245083,-0.68677723,-0.23378813,0.35824183,-1.1262356,-0.67674494,-1.0258664,-1.5003265,-2.3681023,-0.35606685,-1.1262356,-0.676745,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.52634066,-0.8496173,-0.495448,-0.31939963,-0.38284963,0.7145921,0.69757414,0.7145921,-0.41230696,4.4603267,-0.27195442,-0.423529,-0.40325427,2.367907,-0.46523228,-0.30415338,-0.35449424,-0.50667787,-0.17151433,-0.44564563,-0.034330223,0.42618302,-0.053874698,-0.76855785,-0.10695323,-0.71340287,-0.62197816,-0.016887452,-0.81461215,-0.72038805,0.7288629,-0.51162046,-0.41120228,-0.25656316,-0.2564474,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.22026181,-0.3550638,-0.22758977,-0.10036197,-0.10627735,-0.31826815,3.3428848,-0.11189366,-0.048979998,-0.40217903,1.6189138,-0.13519551,-0.062115837,0,1.5125405703259389e-05
