,F67,F68,F108,F79,F113,F116,F110,F114,F115,F134,F136,F73,category,1
1054,-0.6090709,-0.7075918,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.638336,-0.756238,-0.23474766,-0.54694265,-0.40020478,0.12364409,0,0.020905896511446427
1055,-0.6090709,-0.7075918,0.04003775,-0.092063025,-0.09209731,-1.0179702,-0.19724192,-0.756238,-0.23474766,-0.54694265,-0.40020478,0.12364409,0,0.0004648823171992015
1056,-0.6090709,-0.7075918,0.04003775,-0.092063025,-0.09209731,-1.0179702,-0.19724192,-0.756238,-0.23474766,-0.54694265,-0.40020478,0.12364409,0,0.0004648823171992015
1057,-0.6090709,-0.7075918,0.04003775,-0.092063025,-0.09209731,-1.0179702,-0.19724192,-0.756238,-0.23474766,-0.54694265,-0.40020478,0.12364409,0,0.0004648823171992015
1058,-0.6090709,-0.7075918,0.04003775,-0.092063025,-0.09209731,-1.0179702,-0.19724192,-0.756238,-0.23474766,-0.54694265,-0.40020478,0.12364409,0,0.0004648823171992015
1059,-0.6090709,-0.7075918,0.04003775,-0.092063025,-0.09209731,-1.0179702,-0.19724192,-0.756238,-0.23474766,-0.54694265,-0.40020478,0.12364409,0,0.0004648823171992015
1060,-0.6090709,-0.7075918,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.46605748,-0.756238,-0.23474766,-0.54694265,-0.40020478,0.12364409,0,0.0979638796467809
1061,-0.6090709,-0.7075918,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.46605748,-0.756238,-0.23474766,-0.54694265,-0.40020478,0.12364409,0,0.0979638796467809
1062,-0.6090709,-0.7075918,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.46605748,-0.756238,-0.23474766,-0.54694265,-0.40020478,0.12364409,0,0.0979638796467809
1063,-0.6090709,-0.7075918,0.04003775,-0.19046597,-0.19050106,-1.0179702,-1.4885807,-0.756238,-0.23474766,-0.54694265,-0.40020478,0.12364409,0,7.013162568809158e-05
1064,-0.6090709,-0.7075918,0.04003775,-0.19046597,-0.19050106,-1.0179702,-1.4885807,-0.756238,-0.23474766,-0.54694265,-0.40020478,0.12364409,0,7.013162568809158e-05
1065,-0.6090709,-0.7075918,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.4885807,-0.756238,-0.23474766,-0.54694265,-0.40020478,0.12364409,0,6.78310579969048e-05
1066,-0.6090709,-0.7075918,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.4885807,-0.756238,-0.23474766,-0.54694265,-0.40020478,0.12364409,0,6.78310579969048e-05
1067,-0.6090709,-0.7075918,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.97756284,-0.756238,-0.23474766,-0.54694265,-0.40020478,0.12364409,0,0.002073091441957241
1068,-0.6090709,-0.7075918,0.04003775,-0.22326696,-0.22330233,-1.0179702,1.5302528,-0.756238,-0.23474766,-0.54694265,-0.40020478,0.12364409,0,0.004452710213340667
737,-0.2891464,3.1126273,0.04003775,-0.22326696,-0.22330233,1.5166258,-1.4885807,-0.3398862,-0.17019612,3.8178616,3.397093,0.12364409,1,0.9039685071430658
742,0.3507026,3.1126273,0.04003775,-0.22326696,-0.22330233,1.5166258,1.5302528,-0.3398862,-0.2024719,3.8178616,3.397093,0.12364409,1,0.9991951398753737
743,0.3507026,3.1126273,0.04003775,-0.22326696,-0.22330233,1.5166258,0.9574234,-0.3398862,-0.2024719,3.8178616,3.397093,0.12364409,1,0.9980490729493026
744,0.3507026,3.1126273,0.04003775,-0.22326696,-0.22330233,1.5166258,0.6329534,-0.3398862,-0.2024719,3.8178616,3.397093,0.12364409,1,0.9967805882388173
750,-0.44910866,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,-0.3398862,-0.21323049,3.8178616,3.397093,0.12364409,1,0.24366559265045074
751,-0.6090709,3.1126273,0.04003775,-0.19046597,-0.19050106,1.5166258,0.10743946,-0.3398862,-0.17019612,3.8178616,3.397093,0.12364409,1,0.9903247775497918
752,-0.6090709,3.1126273,0.04003775,-0.22326696,-0.22330233,1.5166258,0.10743946,-0.3398862,-0.17019612,3.8178616,3.397093,0.12364409,1,0.9900022070926643
762,1.1505139,3.1126273,0.04003775,-0.22326696,-0.22330233,1.5166258,0.10743946,-0.3398862,-0.19601674,3.8178616,3.397093,0.12364409,1,0.9946160578240472
763,1.1505139,3.1126273,0.04003775,-0.22326696,-0.22330233,1.5166258,0.10743946,-0.3398862,-0.19601674,3.8178616,3.397093,0.12364409,1,0.9946160578240472
764,1.1505139,3.1126273,0.04003775,-0.22326696,-0.22330233,1.5166258,0.10743946,-0.3398862,-0.19601674,3.8178616,3.397093,0.12364409,1,0.9946160578240472
769,-0.2891464,3.1126273,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.043025505,-0.3398862,-0.17019612,3.8178616,3.397093,0.12364409,1,0.9887861772155612
771,-0.6090709,3.1126273,0.04003775,-0.19046597,-0.19050106,1.5166258,0.10743946,-0.3398862,-0.17019612,3.8178616,3.397093,0.12364409,1,0.9903247775497918
780,-0.2891464,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.3398862,-0.17019612,3.8178616,3.397093,0.12364409,1,0.22270513515371088
781,-0.2891464,3.1126273,0.04003775,-0.22326696,-0.22330233,1.5166258,2.9042428,-0.3398862,-0.2024719,3.8178616,3.397093,0.12364409,1,0.9998786586199512
789,0.5106649,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.3398862,-0.2024719,3.8178616,3.397093,0.12364409,1,0.2725504714752037
791,0.5106649,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.3398862,-0.2024719,3.8178616,3.397093,0.12364409,1,0.2725504714752037
807,-0.2891464,3.1126273,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.19724192,-0.3398862,-0.2024719,3.8178616,3.397093,0.12364409,1,0.9854681003323068
808,-0.6090709,3.1126273,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.03810927,-0.3398862,-0.17019612,3.8178616,3.397093,0.12364409,1,0.9875078551727486
809,0.03077812,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.3398862,-0.17019612,3.8178616,3.397093,0.12364409,1,0.24358650709079122
810,0.03077812,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.3398862,-0.17019612,3.8178616,3.397093,0.12364409,1,0.24358650709079122
811,0.03077812,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.3398862,-0.17019612,3.8178616,3.397093,0.12364409,1,0.24358650709079122
817,-0.6090709,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,-0.3398862,-0.17019612,3.8178616,3.397093,0.12364409,1,0.2388009573092411
821,0.99055165,-0.7075918,0.04003775,-0.22326696,-0.22330233,1.5166258,0.38960102,0.4782935,-0.19440295,-0.454535,-0.84306073,0.12364409,1,0.9989980955299061
822,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999983276211
823,0.99055165,-0.7075918,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,0.4782935,-0.19440295,-0.454535,-0.84306073,0.12364409,1,0.623866905138598
824,0.99055165,-0.7075918,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,0.4782935,-0.19440295,-0.454535,-0.84306073,0.12364409,1,0.623866905138598
825,0.99055165,-0.7075918,0.04003775,-0.22326696,-0.22330233,1.5166258,0.10743946,0.4782935,-0.19440295,-0.454535,-0.84306073,0.12364409,1,0.9984503310027022
826,0.99055165,-0.7075918,0.04003775,-0.22326696,-0.22330233,1.5166258,1.5302528,0.4782935,-0.19440295,-0.454535,-0.84306073,0.12364409,1,0.9998284011106563
836,-0.6090709,-0.52900434,0.04003775,-0.22326696,-0.22330233,1.5166258,1.7685981,-0.50933164,-0.17019612,-0.5161401,-0.64774895,0.12364409,1,0.9993113260593902
843,-0.12918413,-0.69206244,0.04003775,-0.22326696,-0.22330233,1.5166258,0.40902352,-0.50933164,-0.21860978,-0.5178051,-0.6484298,0.12364409,1,0.9955782891810132
846,-0.12918413,-0.64547443,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,-0.36118793,-0.17019612,-0.5411151,-0.69142175,0.12364409,1,0.34147714848326705
866,-0.44910866,-0.09418264,0.04003775,-0.19046597,-0.19050106,0.24932778,-1.0406282,-0.6802668,-0.2024719,-0.5219676,-0.2926276,0.12364409,1,0.030341965576192072
879,-0.44910866,-0.09418264,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.6802668,-0.2024719,-0.5219676,-0.2926276,0.12364409,1,0.14378822567240565
906,-0.12918413,-0.75417984,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.0008947598,-0.39710155,-0.21860978,-0.5277951,-0.6733301,0.12364409,1,0.9928385840151049
907,-0.12918413,-0.75417984,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.0008947598,-0.39710155,-0.21860978,-0.5277951,-0.6733301,0.12364409,1,0.9928385840151049
934,-0.44910866,-0.6765331,-1.304367,-0.12486401,-0.12489857,0.24932778,0.25440523,-0.6703575,-0.22183736,-0.5427801,-0.18485595,0.12364409,1,0.45878553840159436
935,-0.44910866,-0.6765331,-1.304367,-0.12486401,-0.12489857,0.24932778,0.25440523,-0.6703575,-0.22183736,-0.5427801,-0.18485595,0.12364409,1,0.45878553840159436
973,-0.44910866,-0.6144157,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.48311114,-0.52385557,-0.17019612,-0.54860765,-0.6451227,0.12364409,1,0.9795051176476769
978,-0.6090709,-0.6144157,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.48311114,-0.52385557,-0.17019612,-0.54860765,-0.6451227,0.12364409,1,0.9782987387693298
1022,-0.44910866,-0.77747387,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.03810927,0.23138721,-0.2024719,-0.5377851,-0.75853586,-9.003153,1,0.9999999703716904
1069,-0.6090709,-0.7075918,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.4885807,-0.756238,-0.23474766,-0.54694265,-0.40020478,0.12364409,0,5.308911856610906e-05
1070,-0.6090709,-0.6221804,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.3216464,-0.36118793,-0.23474766,-0.54860765,-0.57781404,0.12364409,0,0.14428206108438163
1071,-0.6090709,-0.6221804,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.5785651,-0.36118793,-0.23474766,-0.54860765,-0.57781404,0.12364409,0,0.023535232042754543
1072,-0.6090709,-0.6221804,1.3844424,-0.22326696,-0.22330233,1.5166258,-0.0008947598,-0.36118793,-0.17019612,-0.54860765,-0.57781404,0.12364409,1,0.9775941014595878
1073,-0.6090709,-0.6221804,0.04003775,-0.19046597,-0.19050106,-1.0179702,-0.03810927,-0.36118793,-0.23474766,-0.54860765,-0.57781404,0.12364409,0,0.0007657940974622592
1074,-0.6090709,-0.6221804,-1.304367,-0.19046597,-0.19050106,-1.0179702,-1.638336,-0.36118793,-0.23474766,-0.54860765,-0.57781404,0.12364409,0,0.0001615823935760926
1075,-0.6090709,-0.7386505,0.04003775,-0.25606793,-0.2561036,0.24932778,0.8152174,-0.59163374,-0.21323049,-0.54860765,-0.688601,-8.865515,1,0.9999909769526615
1076,-0.6090709,-0.7386505,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.03810927,-0.59163374,-0.23474766,-0.54860765,-0.688601,0.12364409,0,0.0006607430727788709
1077,-0.6090709,-0.7386505,0.04003775,-0.12486401,-0.12489857,-1.0179702,-0.03810927,-0.59163374,-0.23474766,-0.54860765,-0.688601,0.12364409,0,0.000729720602162714
1078,-0.6090709,-0.7386505,0.04003775,-0.12486401,-0.12489857,-1.0179702,-0.03810927,-0.59163374,-0.23474766,-0.54860765,-0.688601,0.12364409,0,0.000729720602162714
1079,-0.6090709,-0.7386505,0.04003775,-0.12486401,-0.12489857,-1.0179702,-0.03810927,-0.59163374,-0.23474766,-0.54860765,-0.688601,0.12364409,0,0.000729720602162714
1080,-0.6090709,-0.7386505,0.04003775,-0.12486401,-0.12489857,-1.0179702,-0.03810927,-0.59163374,-0.23474766,-0.54860765,-0.688601,0.12364409,0,0.000729720602162714
1081,-0.6090709,-0.7386505,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.03810927,-0.59163374,-0.23474766,-0.54860765,-0.688601,0.12364409,0,0.0006607430727788709
1082,-0.6090709,-0.7386505,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.03810927,-0.59163374,-0.23474766,-0.54860765,-0.688601,0.12364409,0,0.0006607430727788709
1083,-0.6090709,-0.7386505,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.03810927,-0.59163374,-0.23474766,-0.54860765,-0.688601,0.12364409,0,0.0006607430727788709
1084,-0.6090709,-0.7386505,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.97756284,-0.59163374,-0.23474766,-0.54860765,-0.688601,0.12364409,0,0.003174010690583129
1085,-0.6090709,-0.60665107,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.03810927,-0.4270296,-0.23474766,-0.54860765,-0.64346915,0.12364409,0,0.0007034514747477412
1086,-0.44910866,-0.60665107,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.2195165,-0.4270296,-0.17019612,-0.54860765,-0.64346915,0.12364409,1,0.04247601087451047
1087,-0.6090709,-0.60665107,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.6580953,-0.4270296,-0.23474766,-0.54860765,-0.64346915,0.12364409,0,0.0002695926141114203
1088,-0.6090709,-0.60665107,-1.304367,-0.157665,-0.15769981,-1.0179702,0.25440523,-0.4270296,-0.23474766,-0.54860765,-0.64346915,0.12364409,0,0.002959511560581752
1089,-0.6090709,-0.60665107,0.04003775,-0.157665,-0.15769981,-1.0179702,-0.03810927,-0.4270296,-0.23474766,-0.54860765,-0.64346915,0.12364409,0,0.0007515926683511422
1090,-0.6090709,-0.60665107,0.04003775,-0.157665,-0.15769981,-1.0179702,-0.03810927,-0.4270296,-0.23474766,-0.54860765,-0.64346915,0.12364409,0,0.0007515926683511422
1091,-0.44910866,-0.64547443,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.44879487,-0.756238,-0.23474766,-0.54527766,-0.69968945,0.12364409,0,0.0012018435060211548
1092,-0.6090709,-0.64547443,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.44879487,-0.756238,-0.23474766,-0.54527766,-0.69968945,0.12364409,0,0.0011337121053344322
1093,-0.2891464,-0.64547443,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.3216464,-0.756238,-0.23474766,-0.54527766,-0.69968945,0.12364409,0,0.1201465585007335
1094,-0.2891464,-0.64547443,-1.304367,-0.22326696,-0.22330233,-1.0179702,-1.638336,-0.756238,-0.23474766,-0.54527766,-0.69968945,0.12364409,0,0.00012660296240210426
1095,-0.12918413,-0.64547443,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.03810927,-0.756238,-0.23474766,-0.54527766,-0.69968945,0.12364409,0,0.0006361766854332019
1096,-0.6090709,-0.64547443,0.04003775,-0.19046597,-0.19050106,-1.0179702,-1.184078,-0.756238,-0.23474766,-0.54527766,-0.69968945,0.12364409,0,9.371895761150822e-05
1097,-0.6090709,-0.64547443,0.04003775,-0.19046597,-0.19050106,-1.0179702,-1.2749295,-0.756238,-0.23474766,-0.54527766,-0.69968945,0.12364409,0,8.142696213234442e-05
1098,-0.44910866,-0.72312117,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.7403843,-0.756238,-0.23474766,-0.54777515,-0.7648582,0.12364409,0,0.00020462459662917454
1099,-0.44910866,-0.72312117,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.756238,-0.23474766,-0.54777515,-0.7648582,0.12364409,0,0.20640657160325587
1100,-0.12918413,-0.72312117,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.756238,-0.23474766,-0.54777515,-0.7648582,0.12364409,0,0.22620447915565337
1101,-0.12918413,-0.7386505,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.38439485,-0.097821206,-0.23474766,-0.51114506,-0.7660254,0.12364409,0,0.21788771556357076
1102,-0.12918413,-0.7386505,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.40902352,-0.097821206,-0.23474766,-0.51114506,-0.7660254,0.12364409,0,0.002689562832136809
1103,-0.44910866,-0.7386505,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.3233789,-0.097821206,-0.17019612,-0.51114506,-0.7660254,0.12364409,1,0.9907987748571796
1104,-0.2891464,-0.71535647,0.04003775,-0.19046597,-0.19050106,1.5166258,1.7685981,1.2190124,-0.17019612,-0.54860765,-0.79092574,0.12364409,1,0.9999049338029373
1105,-0.2891464,-0.71535647,-1.304367,-0.19046597,-0.19050106,1.5166258,-0.043025505,1.2190124,-0.17019612,-0.54860765,-0.79092574,0.12364409,1,0.9993750233522031
1106,-0.2891464,-0.71535647,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.043025505,1.2190124,-0.17019612,-0.54860765,-0.79092574,0.12364409,1,0.9983804111277539
1107,-0.2891464,-0.71535647,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.38439485,1.2190124,-0.17019612,-0.54860765,-0.79092574,0.12364409,1,0.49095093207866297
1108,-0.44910866,-0.71535647,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.38439485,1.2190124,-0.17019612,-0.54860765,-0.79092574,0.12364409,1,0.4763606916497728
1109,-0.44910866,2.242984,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.15361921,-0.17019612,1.4893554,1.5885133,0.12364409,1,0.14391649204739698
1110,-0.6090709,2.242984,0.04003775,-0.22326696,-0.22330233,1.5166258,1.2007757,-0.15361921,-0.17019612,1.4893554,1.5885133,-9.467156,1,0.9999999890853523
1111,-0.6090709,2.242984,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.46605748,-0.15361921,-0.23474766,1.4893554,1.5885133,0.12364409,0,0.060279951455262916
1112,-0.2891464,2.242984,0.04003775,-0.19046597,-0.19050106,1.5166258,0.10743946,-0.15361921,-0.17019612,1.4893554,1.5885133,0.12364409,1,0.9862189482795092
1113,-0.2891464,2.242984,0.04003775,-0.22326696,-0.22330233,1.5166258,0.10743946,-0.15361921,-0.17019612,1.4893554,1.5885133,0.12364409,1,0.9857614582174906
1114,-0.2891464,2.242984,0.04003775,-0.19046597,-0.19050106,1.5166258,0.10743946,-0.15361921,-0.17019612,1.4893554,1.5885133,0.12364409,1,0.9862189482795092
1115,-0.44910866,2.242984,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.15361921,-0.23474766,1.4893554,1.5885133,0.12364409,0,0.13812995329005398
1116,0.3507026,2.242984,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.48311114,-0.15361921,-0.23474766,1.4893554,1.5885133,0.12364409,0,0.00025145157639293493
1117,0.3507026,2.242984,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.10743946,-0.15361921,-0.23474766,1.4893554,1.5885133,0.12364409,0,0.0006269332311619353
1118,-0.12918413,2.242984,0.04003775,-0.25606793,-0.2561036,0.24932778,0.8152174,-0.15361921,-0.23474766,1.4893554,1.5885133,0.12364409,0,0.3570168425515492
1119,-0.12918413,2.242984,0.04003775,-0.25606793,-0.2561036,0.24932778,0.8152174,-0.15361921,-0.23474766,1.4893554,1.5885133,0.12364409,0,0.3570168425515492
1120,-0.12918413,2.242984,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.15361921,-0.23474766,1.4893554,1.5885133,0.12364409,0,0.15263857359717362
1121,0.19074038,2.242984,0.04003775,-0.22326696,-0.22330233,1.5166258,0.40902352,-0.15361921,-0.21323049,1.4893554,1.5885133,-9.003153,1,0.9999999474947624
1122,-0.2891464,2.242984,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.3216464,-0.15361921,-0.21323049,1.4893554,1.5885133,0.12364409,1,0.08391500817725106
1123,-0.2891464,2.242984,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.15478729,-0.15361921,-0.21323049,1.4893554,1.5885133,0.12364409,0,0.0005426241887351909
1124,-0.2891464,2.242984,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.06513112,-0.15361921,-0.21323049,1.4893554,1.5885133,0.12364409,0,0.00047235507215135427
1125,-0.44910866,2.242984,0.04003775,-0.22326696,-0.22330233,1.5166258,0.40902352,-0.15361921,-0.17019612,1.4893554,1.5885133,0.12364409,1,0.9904892919338771
1126,-0.12918413,2.242984,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.10743946,-0.15361921,-0.23474766,1.4893554,1.5885133,0.12364409,0,0.0005261878084317174
1127,-0.12918413,2.242984,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.40902352,-0.15361921,-0.23474766,1.4893554,1.5885133,0.12364409,0,0.0008389001246773323
1128,0.03077812,2.242984,0.04003775,-0.22326696,-0.22330233,1.5166258,0.40902352,-0.15361921,-0.17019612,1.4893554,1.5885133,0.12364409,1,0.9920062021785533
1129,0.83058935,2.242984,0.04003775,-0.19046597,-0.19050106,1.5166258,0.10743946,-0.15361921,-0.18095471,1.4893554,1.5885133,0.12364409,1,0.9907295914432325
1130,0.83058935,2.242984,0.04003775,-0.19046597,-0.19050106,0.24932778,0.10743946,-0.15361921,-0.18095471,1.4893554,1.5885133,0.12364409,0,0.22668832113390103
1131,0.83058935,2.242984,0.04003775,-0.19046597,-0.19050106,1.5166258,0.10743946,-0.15361921,-0.18095471,1.4893554,1.5885133,0.12364409,1,0.9907295914432325
1132,0.83058935,2.242984,0.04003775,-0.19046597,-0.19050106,1.5166258,0.10743946,-0.15361921,-0.18095471,1.4893554,1.5885133,0.12364409,1,0.9907295914432325
1133,0.83058935,2.242984,0.04003775,-0.19046597,-0.19050106,0.24932778,0.10743946,-0.15361921,-0.18095471,1.4893554,1.5885133,0.12364409,1,0.22668832113390103
1134,0.83058935,2.242984,0.04003775,-0.19046597,-0.19050106,1.5166258,0.10743946,-0.15361921,-0.18095471,1.4893554,1.5885133,0.12364409,1,0.9907295914432325
1135,-0.6090709,2.242984,0.04003775,-0.19046597,-0.19050106,1.5166258,-0.6580953,-0.15361921,-0.17019612,1.4893554,1.5885133,0.12364409,1,0.9511514830578727
1136,-0.6090709,2.242984,0.04003775,-0.19046597,-0.19050106,1.5166258,-0.6580953,-0.15361921,-0.17019612,1.4893554,1.5885133,0.12364409,1,0.9511514830578727
1137,0.03077812,2.242984,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.13437776,-0.15361921,-0.23474766,1.4893554,1.5885133,0.12364409,0,0.0005815642124004104
1138,0.03077812,2.242984,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.13437776,-0.15361921,-0.23474766,1.4893554,1.5885133,0.12364409,0,0.0005815642124004104
1139,-0.44910866,2.242984,-1.304367,-0.22326696,-0.22330233,1.5166258,0.40902352,-0.15361921,-0.17019612,1.4893554,1.5885133,0.12364409,1,0.9961883260822064
1140,-0.12918413,2.242984,0.04003775,-0.22326696,-0.22330233,1.5166258,0.6329534,-0.15361921,-0.186334,1.4893554,1.5885133,-8.865515,1,0.999999951041227
1141,-0.12918413,2.242984,0.04003775,-0.22326696,-0.22330233,1.5166258,0.44879487,-0.15361921,-0.186334,1.4893554,1.5885133,-8.865515,1,0.9999999348956479
1142,-0.12918413,2.242984,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,-0.15361921,-0.186334,1.4893554,1.5885133,-8.865515,1,0.9999651481186643
1143,-0.6090709,2.242984,0.04003775,-0.22326696,-0.22330233,1.5166258,0.40902352,-0.15361921,-0.17019612,1.4893554,1.5885133,0.12364409,1,0.98992281662225
1144,0.6706271,2.242984,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.15361921,-0.23474766,1.4893554,1.5885133,0.12364409,0,0.19436128118048795
